bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	
1840	23	7	2	273	29264763	46690288	377152	9881503	39028935	18475138	1890637	28618630	4451868	690627	4373953	4761362	467089	4812915	4729443	
1840	23	8	2	359	7057166	9800061	246902	544598	3596609	2878668	465319	2283982	3848259	472460	2780467	3250881	386701	1352885	2049931	
1840	23	9	2	295	22178599	11569876	385466	553767	3565767	3420210	479615	4382280	3783767	595195	2008365	2234964	491266	3954817	6917547	
1840	23	10	2	250	12044699	17503054	198137	3756107	3508122	4688361	513615	1605750	3184395	1163738	4007290	3029776	504772	1468534	3100912	
1920	24	1	2	278	2900718	10034037	283967	82045	3125406	116623	65184	2857898	3036	7160	1449499	111809	68818	1303525	1617	
1920	24	2	2	323	3177058	8618200	477671	11214	1601890	153213	125252	1257377	12939	7686	1168106	91908	150989	1302341	1669	
1920	24	3	2	348	4375754	8049948	761079	14945	3474040	171235	240728	5366275	91646	9327	4562456	129901	226260	3250635	1920	
1920	24	4	2	392	11488909	9075437	246358	17296	1505568	126222	331780	1294198	11970	8074	1468941	114101	260776	1859132	1706	
1920	24	5	2	382	5133184	6750225	198208	708306	2036828	3464117	380719	6397052	3214421	397515	1783626	2987822	305737	1472515	3348417	
1920	24	6	2	335	7221128	15812110	1362725	450754	5534642	3709480	394290	6242176	4697029	401507	8168593	4104768	714108	4011919	3463566	
1920	24	7	2	303	11711620	12582041	236890	476818	1828519	3025768	382168	1771511	3540722	500551	5118537	3930477	480327	2517437	4408176	
1920	24	8	2	312	7321943	10456288	219125	669857	1612885	2885892	486694	1656927	3530816	636423	1762015	2828383	533579	1500613	3579151	
1920	24	9	2	657	7521317	12642467	248683	635645	4793961	3537287	600091	1975571	4597679	500895	1775305	3113371	1046348	4732118	3657567	
1920	24	10	2	481	6528592	7796120	290154	693616	2506467	3506189	578421	1789164	5917581	532127	1654868	2267361	517547	1581226	2286331	
2000	25	1	2	350	5417334	8278526	319061	9284	1964827	122646	76842	2264012	2420	6848	1580835	100490	59683	1179909	10659	
2000	25	2	2	344	5212065	9824629	217544	11981	1400312	99368	141706	2246066	5392	18035	3639481	375752	137429	1228358	171011	
2000	25	3	2	273	5727136	172824550	20856311	41726	81934597	212911	254869	131257016	2003126	414238	47454435	490712	15032103	13686389	101483	
2000	25	4	2	376	213333827	71174299	168749	47256	16382955	192017	1061479	10618976	63737	48394	10711072	843211	457558	9895614	1326985	
2000	25	5	2	580	109088706	27243088	436104	587322	9278173	4725960	878899	8717835	10955368	1740014	16643548	4879360	395845	9811012	3227316	
2000	25	6	2	376	92429528	72297008	341632	682269	9349306	6357290	1060369	2360920	3803220	682054	11620983	4207391	451396	7282555	3450227	
2000	25	7	2	331	190792096	66837369	242122	533253	9852764	6016555	549853	6980806	3952609	409018	4389456	3774290	383781	6368451	3359205	
2000	25	8	2	636	167074333	417659975	7180002	1425240	12183007	6666656	1585440	7477773	4954194	1779223	5249211	7021815	629275	1875323	3560708	
2000	25	9	2	563	41446376	48651173	1141052	752098	3122026	5021722	745779	9553131	5954035	633018	2444191	4390829	667912	5017916	3679389	
2000	25	10	2	381	66886532	12640690	147256	850961	1836204	4912043	982536	2793249	5506674	2139161	2316988	2251542	551732	8242998	2447847	
2080	26	1	2	380	14680835	13546790	435594	11781	33535419	121634	83495	16611065	4124	420441	10429961	451685	257097	14735820	3517	
2080	26	2	2	481	49228428	30718633	240295	1939895	3346026	316978	204089	2062864	110838	14527	5645037	138883	149147	8215037	369056	
2080	26	3	2	470	14823605	10966910	193866	21629	5088515	163899	484778	2107049	56646	11336	1333545	86663	217138	3985758	2082	
2080	26	4	2	347	7772932	9370676	187765	31925	2583911	172375	399112	2764777	105891	14178	3287576	720585	24496011	14930185	3428	
2080	26	5	2	312	37896620	20181917	1007948	675969	3062315	3865173	392300	2198262	3778165	375893	2502315	2955200	427235	1796589	3070508	
2080	26	6	2	357	8190656	10351106	603284	466468	5748403	4978607	555544	2014491	14778278	482043	5526446	3187561	385412	3693956	2634122	
2080	26	7	2	435	9703352	9563685	457656	984196	3873886	5326193	588060	1949293	3262470	476002	1988498	3817346	465115	2452146	4364789	
2080	26	8	2	380	9102027	8761885	366216	525816	4279563	4473722	767297	2200805	4975168	519479	8137060	5517287	648328	6065447	7896509	
2080	26	9	2	632	19914756	46118359	276793	658814	3129606	5336883	3337369	7213640	7838437	710824	2150404	4574317	631537	3913880	4247036	
2080	26	10	2	488	8139791	7303486	430242	845023	1958953	4687768	662461	1973271	3655050	548549	1748549	3953669	1473651	1659661	5256241	
2160	27	1	2	394	3351805	10320247	699085	428051	3078661	109834	58325	1658110	2653	7191	1620517	194743	97024	1714459	2058	
2160	27	2	2	369	3769945	9204746	700062	14865	2303472	155318	161104	1909740	81427	13158	1632402	223997	151141	4795777	76987	
2160	27	3	2	380	5798919	11095573	219476	26883	1793082	267884	245613	3142674	183495	10148	1498622	108518	203680	1216087	1721	
2160	27	4	2	281	6770192	26332537	476003	150547	4251098	2127528	409919	2548310	250277	23179	1585979	176647	304026	1215859	121671	
2160	27	5	2	686	16271816	24804824	1372424	671842	2715327	5770312	1108528	4802280	3484227	404166	2410007	3510570	367893	4159451	5162910	
2160	27	6	2	307	18308512	14304428	269727	565178	6563792	4462641	515528	6513830	3578189	500884	2313446	3332949	510706	1904039	3931155	
2160	27	7	2	519	10579957	13083259	2349799	903447	16936599	5746162	554417	6049651	7446588	678013	22769369	9294224	1055096	2885676	4980676	
2160	27	8	2	236	12555103	14057499	263478	556039	3425668	3471664	519403	1767761	3568943	621286	5698740	10877019	752737	6858363	5855189	
2160	27	9	2	296	15150007	37237266	264343	777250	2175405	2683998	502949	10073536	6054161	718062	2137914	5300228	728384	6257818	3738515	
2160	27	10	2	355	14190538	27458388	337019	747281	22335372	5690528	3422805	18193113	5883873	709184	31752976	15563489	897030	48394964	12684847	
2240	28	1	2	652	37869724	20864772	293290	15628	5776540	136420	98256	1689444	2385	7660	7216125	155262	56660	6605423	21392	
2240	28	2	2	593	39094078	61064871	12284206	16639	12871126	265119	2408049	1679113	2117	8401	4817569	482450	522043	5448905	2276	
2240	28	3	2	328	14266789	21017619	593654	23563	13091559	127169	351823	1663237	2707	10712	1942038	462624	876007	12502249	2781	
2240	28	4	2	291	12500611	18992055	662488	78086	4888806	254860	599404	10378557	120339	10083	7732171	99250	635333	4695785	11735	
2240	28	5	2	356	60156764	89655507	7048681	3042000	22660936	7738049	1186233	5019093	4044397	463300	7987058	5195389	430134	6095490	7277654	
2240	28	6	2	955	18003788	29048964	854267	655767	5773938	6895956	591487	7791578	10354263	1100403	73906835	28920918	677484	115715009	29757228	
2240	28	7	2	347	742818071	144340016	318434	663502	2100967	3734208	895126	159859932	30253598	520697	179896181	40182261	627587	56106135	47706562	
2240	28	8	2	536	1541650115	449200933	3586524	626105	97973091	18530040	605546	71266937	36862406	2738132	54448069	35557081	14161621	64798400	6610724	
2240	28	9	2	359	323169643	14575578	218251	556177	2115166	5587753	314300	31503405	4340120	690761	15937923	4882959	746056	31200273	12054298	
2240	28	10	2	437	185997015	2544868776	171759335	111396329	360597994	55662024	33464421	468194882	369193186	28278550	306216818	18911308	480187	157338662	57124857	
2320	29	1	2	20223575	5160023291	915727839	94239186	3323330	96438034	140571	103990	97146153	2636	9333	63455418	84611	64704	94626346	2386	
2320	29	2	2	545	853786486	229545189	4578589	223777	55080622	149115	203108	65543003	2725	10127	9059075	88879	508665	51940079	1880	
2320	29	3	2	321	1581398491	142564124	292150	3244313	12041514	211583	3525607	14438225	2718	11806	6772516	102249	2961801	19681438	158504	
2320	29	4	2	501	431856679	141886813	3762463	63753	7589546	334730	3515189	8969055	1439	22591	27522779	431251	2459178	15129851	2405	
2320	29	5	2	423	254342908	64654403	282689	515313	6461256	6261192	612667	5020501	5857708	307062	10507977	6454764	454778	17231949	12599882	
2320	29	6	2	723	393746137	48924071	2689524	728252	25237457	9181069	954043	3463462	10255579	664824	8419807	23789509	601591	2912345	8704498	
2320	29	7	2	345	254733171	66944773	787056	765049	16472507	3804997	585137	40035201	7372569	580949	4736841	4498322	474216	8816215	8536599	
2320	29	8	2	368	211419498	58776220	271147	625326	3086880	9293763	589420	50653081	9178308	1004607	3939116	6990477	655965	21826186	9857633	
2320	29	9	2	396	192081598	41917815	2072317	863329	13577978	17275617	837011	13352484	13708743	717745	10637156	15800022	3245330	24689162	17459859	
2320	29	10	2	483	162746977	21110284	334730	876050	2659865	3319579	663520	6332742	4272590	838937	9112969	25076892	1149244	13800979	9593973	
2400	30	1	2	375	33152941	28214331	277228	16661	3597916	354470	86625	3955763	5338	32213	7453178	145714	69230	3333285	10895	
2400	30	2	2	385	69332810	63803916	325092	21970	5793200	300238	181559	6819000	82969	9275	1507486	150918	156463	5601342	2216	
2400	30	3	2	373	34617596	15627614	313131	32755	2187033	311761	333266	5565475	83177	10483	1396896	136644	296264	1369188	2174	
2400	30	4	2	332	29716224	17988250	300440	43470	4124586	192404	718711	6345081	2205	23161	1582323	214390	372827	1498087	73007	
2400	30	5	2	611	12326697	11156948	756417	550165	5609175	6650086	487216	4042170	4518569	567527	11951345	4449715	517155	2189613	7071925	
2400	30	6	2	401	10174423	28538997	453944	543817	2314627	6138347	525077	12318916	7837659	587225	6854635	6098957	531049	1983659	6586130	
2400	30	7	2	3034	13246871	20044501	334127	1174245	10047098	6644780	1307084	7989172	5229363	688380	5388863	6195169	621946	2709045	6308545	
2400	30	8	2	380	11907106	27201199	292763	1072882	10101749	6265478	703599	8106933	7224364	892358	6515694	4806825	725414	2116398	5002968	
2400	30	9	2	407	40523637	25893639	604513	856065	5164116	5328102	757073	2099927	5865879	706918	2830895	5042765	659913	2780725	6113162	
2400	30	10	2	319	10766298	10230927	273929	1053685	2789897	4731753	1389339	3889558	6607018	775807	2348344	5524964	657460	1989543	4607612	
2480	31	1	2	614	4765447	19062505	318152	14770	4339488	217138	102857	1913288	2175	7289	1872824	143969	70347	2192434	1710	
2480	31	2	2	470	5965789	22237098	340111	27508	3830230	258594	161712	1891263	156965	7732	1285629	143187	151719	1966339	1667	
2480	31	3	2	327	4590587	30872503	2655449	30747	2284113	348271	320535	10000494	138341	16499	1578842	577459	316466	1408644	338327	
2480	31	4	2	379	17522469	65942331	295090	22069	3160028	328429	1774488	64158786	118669	16816	39084182	331210	515211	1897365	1883770	
2480	31	5	2	421	26939420	43465561	391300	765504	2934353	7555961	611014	2269930	6868957	539099	5239547	6558403	506548	5269029	7220196	
2480	31	6	2	431	12760662	143365677	1265175	576968	3819463	5021027	464374	4387074	8421187	733287	2844326	6416534	486504	6876403	5357103	
2480	31	7	2	548	81293780	9043472	333689	667725	4472715	6628989	654146	1986496	7875965	552145	7822607	9713605	396443	1557723	8014451	
2480	31	8	2	10080	14908700	16973674	284617	744293	11074384	7062233	1271190	51677534	9438282	2166361	6275006	6561945	701532	2781320	6324998	
2480	31	9	2	302	13676254	11242973	331486	756128	3877884	8293134	806766	1981371	10130003	952675	6838744	5141963	647463	1842891	22322818	
2480	31	10	2	406	12451896	11318960	284317	718909	3322955	4750564	677034	1863933	4227689	704531	20681320	9102543	861107	2825606	5921028	
2560	32	1	2	305	7109858	12023190	375686	19058	2491587	181714	70018	2054460	2475	7119	1809239	150247	72746	1650301	1781	
2560	32	2	2	593	4461668	10795943	193702	30523	4419469	219130	204655	1858862	2711	8446	1704966	163245	214764	1829132	1724	
2560	32	3	2	323	6365675	11726547	424383	47330	2492636	335550	376644	1725448	234864	11748	1784756	174111	343685	1508346	72471	
2560	32	4	2	391	16930352	16538508	274468	50718	2169180	400434	819137	3401427	632066	9126	1494570	137121	409063	57402279	3179	
2560	32	5	2	491	14216394	20533744	339871	596813	2841447	5942217	717223	3554383	5278452	510308	2941334	5503089	500481	2471334	12024062	
2560	32	6	2	592	6237420	23910279	391249	2165630	3028240	9694584	1968701	7223827	12063038	661405	6286353	7655482	608015	3050590	8020904	
2560	32	7	2	383	27130481	15687212	931120	1750223	3177315	6736906	706919	2422803	6910331	701707	8224282	9534851	724963	6705094	7188204	
2560	32	8	2	347	10384867	16564475	833710	762139	14046147	17847673	744979	2650765	5208217	741243	6306198	7362813	754971	3406378	13650033	
2560	32	9	2	643	13564415	23017726	4498093	1313511	19642315	16326150	1337887	8399362	6426113	845259	5624626	7597386	1205195	4640688	8552873	
2560	32	10	2	376	21203663	33549733	270575	882103	12468225	6082665	1495477	5712909	7293782	1192172	7553305	5636631	999879	1836725	15560847	
2640	33	1	2	964	9812025	43607723	3600101	12965	22909756	231064	74485	9614461	5059	12003	11940113	140885	82821	14277336	3104	
2640	33	2	2	347	30546912	59940650	288487	31981	5180537	602779	195813	2516467	442999	10834	12626980	237473	182002	7746401	71243	
2640	33	3	2	388	19645490	15999784	370233	33617	2210257	544605	325523	2620429	381077	8414	1438833	142137	589017	10044830	2393	
2640	33	4	2	560	5995457	15638746	287756	33515	1419960	92787	356758	1527691	6117	34730	3260901	113343	658355	4715909	2489	
2640	33	5	2	313	21261342	42023810	767450	2469107	12623618	5722948	533387	3661990	6841201	3113916	9534827	7823665	617106	6592383	40127754	
2640	33	6	2	406	17234483	20087657	298421	687013	3576142	6934984	747471	6586733	7943196	650483	20781551	20462916	640966	13984644	13479380	
2640	33	7	2	368	44855872	32349581	419858	964739	15197341	7999466	787550	3158104	7857020	653701	5301574	7954481	816260	19467031	9313657	
2640	33	8	2	761	67878843	50181767	933110	2187903	5993000	10297617	2816082	7552002	6102082	1042781	3083653	5337399	787344	2343768	18309093	
2640	33	9	2	251	60238257	40901647	832150	1015129	4039513	10918527	1337372	2960856	8697237	1166754	4169829	6631315	1274657	2695801	7820978	
2640	33	10	2	740	12549670	20369414	223571	1267378	4218442	8564930	950029	8513196	24352977	1239946	7658787	5960718	1005326	3348417	11869844	
2720	34	1	2	317	8172282	31021177	255598	10653	7711098	145988	93532	26007884	7078	21848	11176168	1297801	102295	3002321	2948	
2720	34	2	2	354	136031686	35910730	410266	21665	11410863	708332	245851	121447685	147828	14345	4670285	424875	287861	8084087	4219	
2720	34	3	2	373	10970599	26177248	267911	22836	8961306	1747671	2038647	6078942	110968	10415	2401604	169300	891019	2375647	3150	
2720	34	4	2	572	14178710	23579258	303443	38021	2449599	581918	532824	7829982	436448	30445	1700238	347717	503586	1641487	76570	
2720	34	5	2	288	11979662	83688751	250677	1233887	3689766	7127524	645018	5821908	6573175	505643	2241681	7400614	512725	4204651	6356021	
2720	34	6	2	338	22013866	13844323	3556208	1001505	5854300	13503058	701893	7534908	12436028	1179571	6324241	7730925	651039	5025853	18877072	
2720	34	7	2	276	15644576	10653986	299272	1438207	4564345	6094033	739774	2379335	7617488	3422824	16332454	15358173	3303156	3746816	7558185	
2720	34	8	2	412	10528141	16017705	462483	1138433	6763312	6339596	747838	1987901	50885746	7103903	8753674	7403668	947574	85698443	64715719	
2720	34	9	2	415	72876443	55801492	335743	2007915	8582934	6407929	894358	2975532	9598298	815012	3380701	5647088	828041	2909607	9736139	
2720	34	10	2	473	9526897	14191535	484860	905420	2696248	5991606	1542693	2199653	5441649	900972	3284052	5668198	841521	2324634	5923940	
2800	35	1	2	320	3808680	32170862	857054	13907	3727843	230742	114085	2278320	2511	8340	2961230	149384	90528	2947625	14758	
2800	35	2	2	312	7242942	24202037	468718	255275	3369658	233171	171615	2709489	134781	10361	1826333	223747	200625	2077833	75745	
2800	35	3	2	534	12630982	28974028	5796719	136734	6846813	400267	1268860	5804156	2339	10017	3526002	134695	343944	1809399	1789	
2800	35	4	2	290	13720784	23969850	262947	40051	4011017	849007	604283	2468465	3823	16843	9659143	194443	510503	2831729	2733	
2800	35	5	2	304	7583983	15214744	430371	636554	30326639	10708358	666888	3153781	11060801	882023	40117692	9427724	1521694	3345890	10864628	
2800	35	6	2	361	8739923	11453101	290770	599790	3104539	5864867	3742112	3041760	8664190	630183	5989865	11185814	658588	5837029	8249187	
2800	35	7	2	261	14837821	10947628	486696	979552	2828535	7084969	722714	2264390	10695714	844132	2808856	8950853	683640	2320775	9358079	
2800	35	8	2	376	17244033	25468589	392267	883314	6265647	10517600	1025709	16169652	19106646	931498	4667461	11936965	998749	2587054	15005601	
2800	35	9	2	590	22543617	21376619	1519070	1649241	8037763	14241444	2312065	8073585	5919211	858425	16121932	7929415	931359	3472039	9660699	
2800	35	10	2	502	20393378	47511462	1370304	1170650	9680974	5634889	867917	6211611	10173042	911465	13803767	17052498	603289	9229033	13552143	
2880	36	1	2	576	31191963	96422886	212294	13692	11255456	237503	128657	3836094	2578	26968	1940465	228613	106818	2195410	1887	
2880	36	2	2	297	5009440	14498278	937962	14165	2283780	373323	215574	5977015	76041	29837	3229919	483372	162054	1678584	238689	
2880	36	3	2	444	5979740	10646170	326952	18002	2281595	231050	333470	4163271	4514	19510	4203392	139766	316592	6134316	2093	
2880	36	4	2	295	10846026	15649234	911599	25285	10376649	388229	597707	2163971	119517	15529	2197802	204514	498345	4871176	3077	
2880	36	5	2	496	14578500	13329305	365587	583726	3243153	8472521	611152	9143026	9308363	464633	2212808	8852655	571626	2549806	6936842	
2880	36	6	2	306	10935978	11497217	371972	916745	2546839	6283183	1092600	2578707	7237945	1054239	2861588	8912015	674590	3282304	7686384	
2880	36	7	2	358	11137874	10939048	170077	883754	2852537	8094575	763831	5401077	8443235	932333	8094119	11823578	738164	2001921	9253222	
2880	36	8	2	337	10145215	10968555	995827	2129840	3986981	8200371	865380	3059917	7790720	839373	2684754	9913863	1423165	4073980	10486594	
