bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
1178	19	6	7	44	342816	464618	17363	1482	214663	29602	11878	355573	848	2128	231390	31350	13324	200798	332	1199	212692	28885	12236	196993	329	1144	205494	32068	11638	192530	332	1048	200001	28859	12742	281864	831	
1178	19	7	7	125	427793	465176	16703	14860	485685	66599	23772	302336	1022	3500	558039	37427	21102	284452	566	1952	243485	55749	26004	270973	699	2374	240115	31244	17179	199440	383	1301	210387	29297	18132	214851	695	
1178	19	8	7	77	630608	838522	17927	2662	230557	31969	15121	197842	389	1011	204513	27684	13229	195758	357	1191	199963	28834	14542	195186	340	1053	197976	31924	10299	227501	450	1284	206598	29409	16076	193379	336	
1178	19	9	7	52	320890	441070	16872	1701	377021	32503	14340	219737	349	1610	221631	31382	15973	221992	385	1595	225341	32042	15731	193058	385	1064	200583	32180	10892	190797	332	1043	203771	28580	11341	192004	340	
1178	19	10	7	59	332135	450970	16327	1582	213746	28096	11268	192691	344	1136	194833	27823	11457	191622	345	1073	192759	32112	10115	188173	379	1162	200972	29263	12673	189626	319	1015	196213	30760	10182	203831	411	
1240	20	1	7	79	321273	462547	17960	1455	221106	32425	12343	201908	349	1060	210316	31378	11533	201729	348	1234	214140	31445	9636	315696	923	2928	429351	81348	25843	257623	778	2596	335650	39310	22427	404561	1168	
1240	20	2	7	92	601300	653398	18591	3070	238867	34096	14530	211162	335	1045	318889	44802	21269	346139	591	2045	224653	32515	12561	203027	394	1090	207821	33438	15137	200662	365	1025	202818	35664	12802	200809	354	
1240	20	3	7	52	342726	465919	18218	1487	218323	32144	14202	202372	320	1051	205175	33245	12037	200077	363	1131	206784	35467	10655	199352	347	1172	205316	32938	12233	200649	373	1012	284737	55083	15918	231540	440	
1240	20	4	7	59	343738	469898	18202	1794	219619	32103	12710	213229	383	1080	213804	31764	11808	199282	349	1119	205452	30417	12234	200744	335	1026	212493	35011	11706	201400	367	1054	206857	32263	12149	200435	384	
1240	20	5	7	64	319231	558076	18718	3027	234384	31898	13300	203890	304	1357	210559	31554	15817	198955	337	1268	205624	32660	13769	197077	314	1065	214727	30239	13494	196901	331	1247	207550	35099	12360	198775	334	
1240	20	6	7	44	334661	461570	18332	1554	257725	36747	12008	401421	828	2840	333559	40280	18875	216330	462	1916	316762	36102	69449	265514	622	2136	413653	67615	25517	245969	482	1986	415834	46468	24924	237814	576	
1240	20	7	7	54	387815	535144	20364	2224	229655	36971	13153	408925	761	2411	275186	35208	16783	221582	419	1289	223012	36610	16577	221291	348	1203	234601	32801	18577	232443	339	1257	235926	29235	12961	219610	348	
1240	20	8	7	45	368792	624121	18915	3311	235456	33019	12039	219511	353	1174	227796	32114	16946	463056	915	3696	359764	53285	27151	240183	661	2684	225066	35793	17686	210398	368	1433	216685	31510	19163	229517	349	
1240	20	9	7	47	377684	543861	18967	2319	247385	34313	15371	281224	595	2064	226564	29964	16370	207690	363	1209	211865	35628	13805	211888	341	1144	291102	34408	18558	210296	442	1152	216611	35549	14016	206514	345	
1240	20	10	7	51	390354	505266	19607	1838	226982	32603	13732	270354	711	2402	332965	63804	18666	286185	641	2136	576463	37389	19520	368100	1025	3304	389465	70752	28795	366671	1190	5305	502522	48418	26757	331646	721	
1302	21	1	7	131	531162	986217	31510	3703	275511	36190	19583	229483	364	1276	238952	37206	15440	225033	327	1291	216903	38471	11980	501754	1049	3275	355374	34205	16476	210059	336	1487	222873	33261	13652	238452	339	
1302	21	2	7	48	370734	485248	20034	1970	221642	37256	12732	212444	338	1297	308198	37065	23579	253240	969	2358	279544	35462	13785	225569	403	1502	324621	37860	20284	219501	465	1446	225215	32804	16438	212978	363	
1302	21	3	7	48	386219	519315	19739	1576	236847	33633	10587	216219	359	1124	216744	35713	14424	211725	356	1191	222330	36473	13859	210775	368	1112	226013	41522	9266	214312	346	1088	280082	38680	40394	243052	633	
1302	21	4	7	52	398000	632801	19556	2933	240309	37384	14084	214723	370	1090	215141	34547	13204	209610	317	1148	405044	38876	16310	216374	391	1343	226248	36837	49966	298705	742	2451	392763	40736	55084	368787	872	
1302	21	5	7	51	580978	608576	21938	3328	255764	35645	18870	214729	300	1075	218294	34977	16501	249301	378	1795	322263	42887	20893	265039	626	2023	233368	35562	14614	266227	616	1731	236206	37126	17902	217374	345	
1302	21	6	7	47	386167	487135	18992	1631	228950	34295	12040	211086	331	1068	363502	34548	14234	210041	342	1379	216633	36857	12300	207489	333	1023	214053	35993	13305	208319	341	1034	375460	41473	18719	330824	886	
1302	21	7	7	69	404866	519711	19804	2360	232496	33747	14348	215919	318	1124	223048	35811	14294	211969	321	1346	247392	34271	18133	221664	380	1417	222294	38060	11817	399792	889	3821	370957	46302	17059	302058	702	
1302	21	8	7	44	377930	508493	19496	2037	239834	34227	12567	214587	320	1085	225987	35638	11455	211998	350	1115	273042	41381	15282	249415	605	1803	222000	34218	17216	425156	555	1958	283328	37480	18022	209490	376	
1302	21	9	7	66	526493	845436	23027	4044	344840	38180	19303	251909	458	1646	242007	34527	16918	212861	329	1323	225226	34258	19260	369506	1617	2741	312162	43358	18089	211769	390	1130	216348	36470	13512	209801	312	
1302	21	10	7	60	367483	487050	19162	1456	224737	34027	11232	210638	335	1122	271104	38057	18032	257243	613	2002	234159	32777	14761	210771	369	1067	222765	36219	14437	212722	344	1020	217581	41588	44159	349757	1108	
1364	22	1	7	87	471749	576067	20548	2302	244229	40535	14343	225176	353	999	232955	39149	15914	222026	310	1198	226985	39582	16868	220378	348	1076	316920	35548	17921	227508	450	1502	264338	42863	14681	245175	627	
1364	22	2	7	64	411808	547594	21087	2465	258315	39462	20399	238504	373	1549	252795	41780	20583	240771	470	1759	247602	42569	20337	239913	506	1204	239247	41330	19991	225460	311	1241	248118	41359	20027	276906	687	
1364	22	3	7	51	653306	566237	74629	3126	386503	41146	22472	317536	665	2512	541472	52172	31647	298168	505	1942	285366	43492	20894	266140	396	1367	246029	39713	23655	233923	398	1613	337943	59516	41813	392712	565	
1364	22	4	7	58	456925	597181	21354	2053	333062	51927	18227	257974	441	1666	255443	40971	14236	235697	337	1327	243459	41276	17352	231190	384	1274	246693	44826	12602	231902	394	1045	237333	42169	18537	230401	354	
1364	22	5	7	57	410728	755543	21545	3501	307963	34562	20501	241367	370	1287	269618	37482	18938	234865	343	1356	260861	35603	16315	231926	309	1005	261771	40347	18220	229410	350	1116	262406	39018	15027	232408	295	
1364	22	6	7	48	382954	616071	21648	1965	289312	38583	17338	245012	357	1203	271560	36651	18120	236585	315	1302	248055	38334	17219	236020	342	1271	242144	40076	13657	249115	342	1331	244787	41252	16898	235864	395	
1364	22	7	7	103	508511	580732	21710	3599	396051	44790	33246	328513	735	2371	418780	45926	26521	270331	459	1902	249555	40892	18843	241040	370	1209	246935	36937	15385	237771	296	985	349124	35068	15128	408617	1488	
1364	22	8	7	46	485577	574937	19803	2175	281359	37045	13789	237007	367	1159	268347	35642	13844	233977	350	1087	285239	39022	13999	299159	331	927	261310	40474	12502	232332	335	999	264716	35264	13066	231057	355	
1364	22	9	7	42	415058	669423	19654	2758	264439	47363	17294	237601	482	1156	238802	35986	14829	233363	308	1022	232301	37407	12906	229009	319	1123	233631	37330	15649	229540	371	1058	277655	39745	14124	232087	358	
1364	22	10	7	60	365668	528579	19238	1504	348562	40534	19888	236352	430	1511	325224	38614	13782	238881	535	1461	272543	36070	12107	234210	338	1059	303762	40325	16910	241013	366	1254	310728	38436	14515	232563	335	
1426	23	1	7	44	547658	793466	22358	3806	530965	106458	30721	316554	719	3318	336460	45961	37957	241741	459	1497	242681	43949	21408	312933	1616	5744	435991	43384	19670	241234	399	1478	230843	42236	14545	224046	314	
1426	23	2	7	68	401314	526043	20157	1539	248245	41486	14098	229654	334	1106	231522	41460	10435	224956	313	1212	235787	39622	14806	227587	312	998	227888	40757	12325	225358	319	1049	224516	40912	13376	223176	297	
1426	23	3	7	59	379478	582670	22395	2326	360093	43892	19782	236216	559	1466	234496	39591	15681	225983	338	1318	243592	42104	16780	228443	374	1129	231456	43120	17672	225263	312	1099	233567	41301	16017	225223	330	
1426	23	4	7	59	390471	524341	20796	1628	252304	60326	61380	301559	641	1785	251461	40853	15792	236344	352	1298	238448	40963	13745	235838	319	1321	241799	44674	12134	229173	332	1174	238540	42420	13140	229648	345	
1426	23	5	7	50	409610	648821	52224	2723	337112	45980	25658	292508	899	2805	391636	47944	33648	351480	892	2898	499463	46005	20070	293719	495	2243	290852	48026	22161	454889	858	3251	380940	48581	78354	477784	1505	
1426	23	6	7	52	508135	611675	22611	2731	268549	41677	16675	304676	679	2147	258935	41734	18287	355857	490	1915	236466	38260	14952	225011	351	1048	232443	40084	15938	225368	358	902	233096	38937	16896	226380	375	
1426	23	7	7	51	399093	686916	21098	2954	287441	45498	17638	242225	460	1396	352685	38888	19695	240555	569	1656	240244	39064	16652	231960	392	1226	231574	43935	15566	224958	346	1102	336387	56869	15253	238819	523	
1426	23	8	7	54	405211	526141	20359	2144	242905	37991	15173	225892	310	1107	234863	44145	13032	223528	380	1122	235476	41477	14781	221204	321	1164	228408	38500	15052	224236	320	1094	253354	46136	14133	241773	308	
1426	23	9	7	48	610222	696379	22548	3382	461434	62381	21495	362315	647	2337	353274	91875	54741	609925	963	3939	486314	62205	29196	271441	499	1495	250884	39297	19992	263763	932	2575	387773	53870	20308	262442	444	
1426	23	10	7	52	443776	563287	21311	1882	248910	41013	12721	234156	321	993	232461	39298	14072	228683	340	1146	234084	39623	13255	227731	322	1021	236805	41123	12100	227394	351	1168	235778	40043	17297	227880	321	
1488	24	1	7	71	490669	613023	21415	2832	334572	45087	19942	248329	421	1514	254557	42219	19729	241577	329	1162	248787	46608	16891	300063	784	2503	340929	46828	19686	249852	453	1544	374120	46664	17083	241950	384	
1488	24	2	7	69	415522	545563	21295	1935	249733	41001	16003	236094	353	1053	241414	46406	15089	235087	417	1229	237020	47357	13227	235377	306	994	243933	44573	12998	231997	358	1035	240331	60269	14650	412121	840	
1488	24	3	7	52	431328	825540	22159	3407	454366	48047	22318	313006	958	2544	528872	54823	26247	280244	527	1903	422528	46527	18032	246113	525	1527	255747	42132	19018	416674	643	2485	363865	48161	18607	249595	466	
1488	24	4	7	49	465453	601639	23052	1755	263022	46322	18174	244864	336	1313	319120	41073	21800	245982	391	1549	253263	45835	20237	239608	337	1218	249565	42358	18194	238209	392	992	333212	42907	19882	248672	460	
1488	24	5	7	56	409608	546472	21129	1989	470683	85240	24563	290134	440	1528	271930	53906	17487	245337	347	1163	246421	44030	19554	243213	359	1174	312940	41185	17694	242509	482	1279	246573	42242	18460	236793	342	
1488	24	6	7	66	411233	549023	21371	1683	255659	44323	13981	234368	341	1035	303763	44083	18872	245937	395	1650	250876	41257	17222	236687	379	1190	387239	47589	18916	285766	810	2553	261921	45071	19996	259762	377	
1488	24	7	7	58	467945	614796	23053	2341	281386	43021	17394	241004	351	1127	364643	49337	17620	513305	1364	4556	330026	43065	19465	242018	417	1448	243289	43523	16299	237366	399	1232	242341	46799	15365	236831	413	
1488	24	8	7	52	505032	630314	21328	2797	270501	44328	19483	244255	393	1171	250553	45939	18388	249651	367	1451	259843	45335	16946	251119	410	1236	268253	45175	20999	245739	380	1221	258307	48766	17776	247675	390	
1488	24	9	7	60	460376	634735	22398	2809	377185	97178	25184	292606	763	3026	266374	47344	19097	260960	338	1134	239263	47524	15741	236001	349	1174	241807	40972	15436	243241	358	1078	238923	45689	16656	238427	343	
1488	24	10	7	54	420402	561147	20968	1639	291342	39893	13534	254843	337	1257	305457	43815	18086	281101	329	1425	266588	45046	18311	384351	1305	3776	355941	46635	22286	273248	379	1511	272398	50264	18702	270894	381	
1550	25	1	7	69	679314	1014733	24294	3914	374229	45336	21786	319171	366	1237	334063	47737	15151	320981	364	1283	411621	58446	20664	337857	425	1340	395677	55829	20758	325510	358	1006	365742	48833	19448	326718	358	
1550	25	2	7	58	451320	701240	22494	1641	331690	48991	14032	316243	356	1097	330252	46666	17284	304326	370	1253	317126	47054	16915	346785	643	2048	478405	58932	31524	394206	579	2144	349667	50160	19684	310648	350	
1550	25	3	7	55	427348	885984	29631	1904	328174	49236	15619	304921	314	1042	306531	47533	15554	307631	340	1182	320081	47790	15577	305060	332	1141	363017	59580	17172	378775	369	1204	339951	46144	20173	305496	391	
1550	25	4	7	138	633203	883289	24760	4706	418160	52686	28370	344973	505	1470	317444	45780	26623	304835	386	1342	306625	49949	13874	301630	370	1178	311223	44704	27593	302537	330	1162	307319	49924	13166	303429	378	
1550	25	5	7	52	610276	689041	22130	2276	323937	47231	19359	303284	333	996	355505	49064	18833	327654	414	1495	318619	45750	27353	312600	358	1175	401174	47478	29618	388247	657	1972	440917	53282	37070	381169	622	
1550	25	6	7	52	686653	799317	23444	2847	347943	48621	23706	314354	361	1146	391624	48001	32093	322945	421	1557	325531	48432	24897	314040	375	1304	327221	47098	24717	312764	352	1143	358073	50557	13552	312970	432	
1550	25	7	7	51	575220	898394	37317	19632	670871	57529	35180	345887	321	1704	456639	47224	33863	319743	429	1979	453468	46561	33588	315786	503	1689	382507	45775	30267	311914	428	1470	348614	47309	39410	327996	381	
1550	25	8	7	58	597127	720918	34903	3770	511705	47622	27022	322835	505	1765	324609	43988	23725	338046	407	1713	446699	153726	28948	451297	779	2507	479358	64795	27200	349978	610	2185	436406	61943	30971	355151	610	
1550	25	9	7	51	601865	838484	23998	3979	449220	56371	30957	363334	510	1919	530860	117344	52068	469618	812	2467	423622	48244	27584	332203	482	1474	326158	46818	21860	318156	381	1195	361241	60576	36109	455447	819	
1550	25	10	7	57	470426	874518	22445	3667	390253	47349	23796	346062	505	1837	314624	47908	20650	321736	358	1484	399895	49316	21550	334117	376	1464	352536	53147	18805	398085	714	2264	349140	49371	24285	342592	369	
1612	26	1	7	58	530283	735960	23583	1814	347976	53751	17340	324099	341	1260	471600	80331	23292	363953	676	2489	362101	49864	19271	315967	328	1155	319601	48059	19812	316540	338	1071	424982	55132	27072	335334	500	
1612	26	2	7	51	497854	684563	25557	2191	382963	53499	18734	378648	423	1537	398335	58467	23250	375705	570	1317	356703	54394	26538	345939	372	1149	356868	57635	18232	350634	399	1203	370639	88660	18105	550427	1658	
1612	26	3	7	92	811957	759483	23293	3675	385091	50110	25775	326239	356	1128	395063	48427	29677	343614	488	1567	373306	51727	26633	340979	337	1247	368371	48234	28166	342020	361	1096	374473	47347	27464	339559	343	
1612	26	4	7	69	636253	731184	23259	1574	536275	80011	20637	400240	825	2846	422065	60163	22214	332439	420	1452	351488	51396	14768	420906	597	12344	375449	46288	21712	337507	360	1095	355104	54085	14639	323136	378	
1612	26	5	7	51	486203	680237	24587	1734	441640	54285	21082	350668	439	1344	328327	46900	16393	326507	374	1252	328169	48175	18337	327700	401	1091	333194	53556	19757	322959	342	1152	331664	51632	18655	374883	485	
1612	26	6	7	51	526815	751133	22946	2295	346990	49443	15733	317414	354	1072	365864	53317	17981	366844	486	1822	358757	49537	25978	327664	386	1469	337713	47097	24809	327336	571	1130	360484	52254	27817	345882	492	
1612	26	7	7	51	648540	860448	24527	2605	437010	47073	33665	336848	324	1005	448969	55456	43068	364840	496	1877	355556	52391	33479	427887	585	1386	369759	47272	27984	337033	332	1382	461538	50083	30836	383515	596	
1612	26	8	7	42	729541	859431	29011	2175	408975	49012	25599	353890	426	1162	381882	49536	29490	343109	427	1500	379189	48254	29312	418621	444	1299	430068	49549	30785	555793	930	3231	451600	53688	47005	357913	419	
1612	26	9	7	48	775249	877290	22180	3653	408367	48415	29954	340962	441	1154	354316	90466	28254	362182	513	1647	360685	48505	15978	417483	600	1758	374063	52535	16570	361791	354	1271	370703	47256	18584	338594	377	
1612	26	10	7	42	477343	965628	23915	3169	426193	55876	25572	330359	365	1343	480513	51738	24925	327388	603	1513	321912	50060	17550	317124	360	1176	322765	51526	17786	318677	383	1133	324877	47869	20430	314909	377	
1674	27	1	7	52	477849	684429	33660	1654	369192	58798	20611	361964	378	1251	432385	57788	24035	372533	475	1639	371080	59591	20980	480931	861	2788	530045	62106	30778	423798	476	2134	390137	58816	38861	345164	370	
1674	27	2	7	47	792535	968297	27320	2958	479485	49131	35741	345042	298	1316	372303	49337	25999	341762	306	1246	386867	50461	27037	345166	311	1119	369392	55313	12576	342769	293	1253	450754	53311	35844	503487	837	
1674	27	3	7	57	808491	913024	25242	3413	373520	51390	25590	343033	319	1301	361831	51177	23478	369891	349	1424	368307	51017	26982	341142	340	1203	362736	52520	24089	337668	360	1181	363366	55300	18024	343014	342	
1674	27	4	7	175	660328	769617	24167	2272	455556	74794	32357	370369	461	1677	362398	57456	30413	349876	342	1294	375250	47604	25723	346882	325	1188	371374	49237	24959	363075	383	1305	354313	51838	21480	342073	332	
1674	27	5	7	58	702151	847333	24226	2077	409211	50488	36580	360708	343	1483	371578	54450	22963	343675	327	1251	371579	52005	24931	341580	350	1019	667822	101195	33299	403716	758	2636	348112	51557	25887	361274	372	
1674	27	6	7	48	783729	902059	27688	2192	432500	51427	30109	358257	396	1137	386072	52644	25073	347197	310	1977	380673	54264	31471	349360	333	1308	376670	49614	30619	345476	316	1078	378429	50486	21003	344780	336	
1674	27	7	7	43	847676	1012863	29487	3301	435559	53181	34701	366220	359	1324	394288	49483	31475	353397	330	1299	367300	52188	28245	355704	324	1312	416682	57867	33063	341747	337	1385	368604	50305	28557	344977	314	
1674	27	8	7	48	680589	917415	23833	3294	445287	78645	31278	462250	896	3107	467764	54846	35339	386984	494	1905	411183	56916	28569	365850	524	1540	359221	51843	32036	340937	376	1194	344554	51353	32740	343948	330	
1674	27	9	7	51	759675	719036	23114	2208	351691	51419	18743	329192	334	1188	335435	56923	16413	337377	355	1430	355198	54789	18711	349189	405	1204	378874	73820	18165	510535	696	2084	527165	124057	30949	609947	780	
1674	27	10	7	64	620194	872468	23344	2800	419437	52175	25497	343604	539	1580	502826	57630	27550	561559	974	3152	470589	57175	27363	379757	484	1972	368299	54305	25006	339395	445	1422	503043	54938	23842	554635	764	
1736	28	1	7	52	647054	704262	24624	2711	349926	55647	18918	332869	339	1088	343816	55364	14888	333847	347	1209	333583	56815	19045	331652	329	1110	344175	56789	18661	332409	360	1157	339730	52398	17364	336065	349	
1736	28	2	7	68	469089	672684	24321	1665	382481	60118	21139	352780	434	1430	344531	56033	17456	427137	1043	3490	504664	129597	29103	569566	801	37384	570987	61921	26235	424648	716	2657	517405	57103	23331	346668	480	
1736	28	3	7	55	623739	831404	27689	3447	575726	59555	28997	360576	503	1814	349161	57281	24527	341428	386	1352	352096	60481	14535	345705	317	1283	352197	54001	21963	459582	802	2503	367139	68171	23887	551370	982	
1736	28	4	7	77	577041	684853	24209	2333	354543	55781	17062	359900	442	1234	405689	62222	22206	391077	429	1293	394099	62738	21369	387168	435	1063	365711	59682	15588	334187	331	986	343929	59841	14883	330071	332	
1736	28	5	7	68	690340	782536	25523	2639	359711	96396	35291	525200	789	2316	445711	63404	51973	358838	456	1814	340612	53987	34792	430351	693	2098	364171	57960	36222	349381	354	1137	357543	60399	33747	380218	920	
1736	28	6	7	136	938968	1221016	27316	5131	559693	93870	32591	352505	468	1592	360880	58297	18912	507477	882	3030	500407	81251	28510	386990	583	1973	355107	68713	17439	337388	373	1243	354230	57362	24214	381022	489	
1736	28	7	7	52	540138	831138	25170	2994	381011	56719	23557	339111	345	1110	356275	57065	20788	348799	338	1402	347215	58600	22563	344001	315	1080	412948	61114	23259	404370	763	2378	402081	76220	65563	499051	724	
1736	28	8	7	58	609722	740272	25511	2512	358548	56207	21478	406413	727	2076	376267	54325	17267	343922	335	1422	356294	54756	36048	380650	453	1376	477571	67051	30382	458278	855	2921	684977	70214	35944	627220	1151	
1736	28	9	7	91	634845	1094010	26620	3506	466658	59941	26480	367233	535	1520	359113	64313	20568	366883	363	1237	336563	59751	14044	338366	403	1075	343482	55278	21891	332502	366	1073	342974	55023	18286	332074	322	
1736	28	10	7	49	480052	686978	24676	1959	346020	53548	19682	419156	665	1953	370046	54412	16078	346261	349	1289	415447	133176	29280	528722	762	2166	426716	58493	21328	360514	362	1425	368174	57887	23826	357626	384	
1798	29	1	7	46	532628	754262	34826	2005	368454	56423	21348	342071	310	1064	371602	64913	22601	513549	893	2980	381267	93228	31847	559828	805	2842	694475	68812	41332	416084	709	2160	562224	69334	36104	625609	1470	
1798	29	2	7	105	569614	754721	25997	2658	425819	61592	25685	354366	390	1624	359927	64917	20015	349459	351	1618	354419	58035	19158	344323	362	1331	358776	58757	19772	349098	339	1188	418618	62098	25103	367510	479	
1798	29	3	7	52	546752	799186	27707	13719	507094	79974	31872	421870	564	2099	354367	63535	16557	348003	338	1188	353658	59859	20959	342934	339	1064	349252	59253	21261	345035	325	1106	351770	58702	20873	340437	307	
1798	29	4	7	51	527202	818935	25052	2595	492681	61224	27338	454310	720	2677	556680	133039	41390	678875	1157	4347	507823	72357	25764	481422	652	2186	370560	61046	22933	470674	804	2490	480955	61702	27334	371360	500	
1798	29	5	7	51	555713	763081	27334	1994	379667	60962	21378	462770	499	1477	360507	61642	18785	348873	380	1198	357828	61313	20465	428321	520	1936	388602	71226	25034	582204	1126	2765	683708	89706	27437	393371	548	
1798	29	6	7	51	534324	840614	25898	2339	400704	61870	23089	354288	415	1443	350873	65764	16294	351673	420	1353	370325	62420	23194	374772	425	1343	411437	69378	21472	391552	559	1709	445798	64604	24221	582822	792	
1798	29	7	7	78	706303	1156846	27924	4706	502379	61953	33095	660612	960	3027	477066	67429	26505	492555	722	2648	517399	70008	25695	415589	745	2556	445413	66945	24019	471896	723	2349	430268	61650	28005	502670	882	
1798	29	8	7	88	721095	1047318	41139	4952	634180	57541	25810	352181	434	1493	355023	57278	22420	341151	370	1344	351505	62115	19116	349947	380	1176	407728	68608	23533	407209	379	1411	378339	62393	21371	404959	781	
1798	29	9	7	62	572923	808968	27232	2743	408110	63226	23854	537803	610	2366	358285	60460	26137	534014	921	3382	411697	64552	27479	593683	1119	3862	698059	155406	38531	671302	898	3122	522598	63731	29759	391123	644	
1798	29	10	7	51	595112	1130781	25149	3409	391624	61022	21981	354379	296	1288	363298	58625	21224	355898	315	1248	458268	124624	35556	537601	1082	3367	620551	64602	29242	361759	327	1560	381939	60057	20702	377272	313	
1860	30	1	7	44	515067	853685	29603	2160	408977	59062	20985	381343	363	1137	406821	62249	22234	374433	359	1128	402016	59649	20394	374339	320	1121	404001	58301	17688	381777	385	1219	639424	114434	31711	545641	1124	
1860	30	2	7	114	854904	1530452	27298	3720	884623	187784	75671	397831	490	1577	391860	57947	21851	396958	376	1426	407150	59154	23484	395604	326	1198	374492	58479	35599	362664	340	1039	401885	60295	20347	482007	477	
1860	30	3	7	141	739711	934127	30240	2516	434689	61150	23616	383645	363	1375	382856	64189	25507	378704	330	1162	451199	59210	25448	382835	468	1449	406471	61269	24092	373104	396	1168	399156	61353	21365	371897	429	
1860	30	4	7	54	771126	1133552	44325	31996	733104	95398	32627	521964	914	2882	565938	71919	29355	604602	1023	2882	430981	67185	28641	401705	509	1413	385722	63820	25187	626247	1739	3749	426350	63537	24365	364653	413	
1860	30	5	7	48	611469	844490	32445	2226	421273	68637	27878	392979	409	1315	543728	130354	27706	468577	931	2974	436542	73531	29675	385385	438	1926	382409	67848	30059	363900	357	1205	387978	65097	23505	389084	314	
1860	30	6	7	43	657066	1024355	30438	3420	471824	64387	29250	378976	379	1440	369558	60210	21780	359297	371	1061	362995	60059	19747	381769	358	1050	588346	100133	42355	454718	942	2839	664006	107638	40273	584144	737	
1860	30	7	7	61	878632	1184432	28931	3081	412499	60866	34587	386549	335	1188	391636	64495	21042	439476	665	2244	399063	66651	20213	367879	451	1405	373180	63659	28267	363000	338	1209	535655	63593	31099	425040	848	
1860	30	8	7	45	572080	867008	31924	3055	484222	61980	26539	362776	374	1393	357025	61206	22182	355241	370	1286	399282	62937	22461	370506	423	1537	368845	61227	21380	471886	843	2844	382352	62739	23785	363666	347	
1860	30	9	7	44	550703	873432	27547	2898	617770	72379	27122	534155	842	3003	493508	69606	30466	680432	1141	3968	430222	72127	31997	504269	761	2544	391587	63027	27693	579856	871	2666	404124	61946	24047	364796	392	
1860	30	10	7	47	581027	922749	28062	2622	421369	76106	24491	529602	686	2318	534556	81061	26208	368543	491	1672	363058	60435	22505	352712	367	1252	356606	62020	22461	355625	432	1120	366712	63187	21201	359732	389	
1922	31	1	7	44	540612	760580	28671	1914	380758	66846	19222	368864	340	1112	372125	67290	21234	500537	606	1992	391502	62231	18598	663379	1438	4446	681769	134368	41085	675958	1010	3287	402714	68885	27528	366020	404	
1922	31	2	7	52	557128	1008168	42459	4622	564989	112653	34641	408186	416	1752	386834	67227	27493	527199	442	1682	442824	70082	24002	380163	471	1596	380114	64670	25860	478778	873	2783	486148	76116	26023	398646	527	
1922	31	3	7	54	537716	755632	27592	1961	382535	68539	15662	371389	357	1386	366439	64522	21840	363127	334	1241	374496	68225	16793	364240	331	1030	369373	65212	22466	363799	321	998	369117	64670	22399	378936	347	
1922	31	4	7	87	516973	833482	41455	2924	433206	69338	25041	398822	319	1164	372181	63005	22045	448739	917	2978	403561	64726	21667	374832	359	1218	374134	65963	18011	371452	333	1186	386942	68745	20448	378025	348	
1922	31	5	7	48	549245	802492	29751	2056	402476	69201	20010	387797	344	1045	387873	71169	18558	388217	343	1228	510693	77699	27307	411120	391	1521	366827	69244	25320	462524	822	3190	410278	64409	30150	389108	376	
1922	31	6	7	52	611614	893022	33977	3000	475737	68509	31838	411360	357	1423	425085	66702	31210	416155	360	1374	393425	64818	28461	379242	344	1372	382163	69629	20715	377689	313	1287	430901	66637	28007	385324	459	
1922	31	7	7	46	587427	806957	28231	1805	442935	82026	28305	408013	462	1720	429690	70679	24942	393227	424	1410	395936	69378	22346	389696	471	1188	436890	75172	26269	438940	494	1257	442326	79449	26183	519805	1204	
1922	31	8	7	70	811774	805312	25877	2399	490833	67915	24613	404331	457	1354	416155	61628	20522	387726	386	1371	397807	64325	18559	412133	351	1236	618761	63554	48542	392796	679	1617	411415	62366	37707	376821	313	
1922	31	9	7	67	777215	1017384	33388	2618	509362	63218	27813	386169	382	1297	410347	63039	34888	383865	335	1339	412860	64182	35366	382161	426	1173	440618	68095	14027	382411	312	1051	410913	62640	35794	384779	359	
1922	31	10	7	51	797528	869377	27782	2567	487515	62877	32183	385771	468	1492	380665	61915	32917	372900	344	1152	429285	91286	32207	369582	305	1311	400766	63215	31259	371847	358	1142	398211	64317	25161	370158	359	
1984	32	1	7	58	753037	930979	28266	2526	442130	75236	28204	387109	359	1374	410149	68010	30198	382338	359	1100	406454	66550	28020	382469	404	1066	437039	70067	30051	385249	424	1394	412918	67966	30349	392239	411	
1984	32	2	7	126	754474	910395	28032	2480	451112	68900	27554	382043	321	1122	385936	62055	21465	379597	337	1066	385410	70519	13558	377906	349	1021	407142	63613	27690	403404	466	982	404482	70505	21101	379683	325	
1984	32	3	7	97	724637	942915	27875	2584	439475	64603	26733	379815	322	1180	434589	66173	32111	380264	348	1029	415214	79478	30748	385724	334	1072	408971	65545	28905	382772	363	1007	410620	69578	18458	381923	362	
