size	variability	time
1550	5	694.436047
1581	5	726.284365
1612	5	756.91288
1643	5	806.218949
1674	5	845.023528
1705	5	877.886288
1736	5	918.434223
1767	5	989.87561
1798	5	997.262415
1829	5	1066.432998
1860	5	1065.337812
1891	5	1156.734006
1922	5	1152.078525
1953	5	1196.226547
1984	5	1228.95922
2015	5	1289.987114
2046	5	1344.61136
2077	5	1383.669247
2108	5	1415.037693
2139	5	1466.903844
2170	5	1507.939466
2201	5	1572.482161
2232	5	1592.783925
2263	5	1640.35846
2294	5	1688.164626
2325	5	1751.801423
2356	5	1772.477203
2387	5	1868.00377
2418	5	1875.659451
2449	5	1924.70782
2480	5	2007.815596
2511	5	2053.690655
2542	5	2065.336353
2573	5	2199.704733
2604	5	2171.720745
2635	5	2219.000349
2666	5	2281.10742
2697	5	2332.475935
2728	5	2374.855804
2759	5	2414.323399
2790	5	2472.595724
2821	5	2568.83296
2852	5	2667.415141
2883	5	2702.998463
2914	5	2753.78169
2945	5	2708.163376
2976	5	2773.148614
3007	5	2834.975984
3038	5	2910.777591
3069	5	2944.538849
3100	5	3074.86907
0	5	0.0227
31	5	0.414591
62	5	1.118275
93	5	2.22455
124	5	3.976211
155	5	6.304859
186	5	8.587808
217	5	11.911935
248	5	15.294259
279	5	19.145573
310	5	23.597175
341	5	28.30217
372	5	33.425558
403	5	39.702119
434	5	47.236054
465	5	55.156083
496	5	64.28729
527	5	72.575113
558	5	81.075238
589	5	90.960929
620	5	100.74213
651	5	109.483363
682	5	121.440123
713	5	128.931888
744	5	149.839077
775	5	154.044719
806	5	168.527458
837	5	187.475211
868	5	205.815801
899	5	219.092092
930	5	238.426684
961	5	255.282734
992	5	305.238491
1023	5	294.78529
1054	5	314.490144
1085	5	334.929004
1116	5	355.337898
1147	5	371.375974
1178	5	404.050704
1209	5	424.986769
1240	5	492.73213
1271	5	465.658164
1302	5	488.782868
1333	5	545.774235
1364	5	551.658646
1395	5	561.91342
1426	5	579.623318
1457	5	612.976853
1488	5	634.025576
1519	5	656.863208
1550	5	698.442685
1581	5	725.753354
1612	5	762.22869
1643	5	806.852909
1674	5	853.701669
1705	5	861.98445
1736	5	913.470177
1767	5	998.439493
1798	5	998.029533
1829	5	1027.722743
1860	5	1068.732449
1891	5	1117.336687
1922	5	1221.052356
1953	5	1186.93987
1984	5	1241.499333
2015	5	1284.148961
2046	5	1313.74003
2077	5	1375.705526
2108	5	1411.908555
2139	5	1464.694734
2170	5	1497.054299
2201	5	1545.158917
2232	5	1582.834624
2263	5	1685.163994
2294	5	1680.10147
2325	5	1738.461211
2356	5	1770.792742
2387	5	1826.9166
2418	5	1894.09224
2449	5	1920.84414
2480	5	1954.90197
2511	5	2024.29974
2542	5	2105.725304
2573	5	2145.945469
2604	5	2171.137102
2635	5	2217.046686
2666	5	2258.470817
2697	5	2322.777632
2728	5	2376.526849
2759	5	2426.85682
2790	5	2465.101162
2821	5	2522.132363
2852	5	2588.738846
2883	5	2633.414999
2914	5	2686.165414
2945	5	2735.438377
2976	5	2800.758191
3007	5	2851.186533
3038	5	2895.239559
3069	5	2962.12448
3100	5	3034.010858
0	5	0.0195
31	5	0.417797
62	5	1.152291
93	5	2.221384
124	5	3.974171
155	5	6.264054
186	5	8.376538
217	5	12.08951
248	5	15.146088
279	5	19.221658
310	5	24.113222
341	5	28.629489
372	5	33.782952
403	5	44.508574
434	5	47.574153
465	5	54.752104
496	5	63.281743
527	5	73.198774
558	5	81.473019
589	5	89.105671
620	5	100.845094
651	5	119.445871
682	5	122.151062
713	5	130.652213
744	5	142.521945
775	5	160.134941
806	5	177.679946
837	5	188.3356
868	5	202.362033
899	5	218.347863
930	5	241.697152
961	5	258.232694
992	5	277.54702
1023	5	291.43539
1054	5	317.545007
1085	5	331.792591
1116	5	361.20981
1147	5	388.644147
1178	5	396.147692
1209	5	422.665268
1240	5	441.276186
1271	5	467.587382
1302	5	489.029216
1333	5	510.267964
1364	5	529.28423
1395	5	553.793898
1426	5	595.75443
1457	5	617.782539
1488	5	624.95199
1519	5	671.699278
1550	5	694.324329
1581	5	724.075891
1612	5	753.775575
1643	5	790.612273
1674	5	834.906589
1705	5	875.885437
1736	5	913.334608
1767	5	952.566907
1798	5	990.334226
1829	5	1036.498377
1860	5	1063.040226
1891	5	1147.523589
1922	5	1149.610536
1953	5	1192.463069
1984	5	1237.157129
2015	5	1277.767997
2046	5	1315.995675
2077	5	1364.808304
2108	5	1427.145101
2139	5	1442.024931
2170	5	1499.29194
2201	5	1548.499235
2232	5	1635.039318
2263	5	1631.273781
2294	5	1677.093482
2325	5	1747.131226
2356	5	1778.123063
2387	5	1826.974101
2418	5	1912.27166
2449	5	1928.923312
2480	5	1996.121375
2511	5	2016.671838
2542	5	2123.915269
2573	5	2122.500874
2604	5	2185.238307
2635	5	2235.604252
2666	5	2269.040368
2697	5	2369.92357
2728	5	2386.514651
2759	5	2420.490147
2790	5	2481.649039
2821	5	2508.334461
2852	5	2643.591918
2883	5	2658.712533
2914	5	2703.553172
2945	5	2729.378051
2976	5	2781.375628
3007	5	2884.07071
3038	5	2920.892041
3069	5	2963.209145
3100	5	3042.557961
0	5	0.0195
31	5	0.429999
62	5	1.140197
93	5	2.312593
124	5	4.001989
155	5	6.129982
186	5	8.468275
217	5	11.729065
248	5	15.411455
279	5	19.422744
310	5	23.479031
341	5	28.280117
372	5	33.842302
403	5	40.478083
434	5	48.79056
465	5	55.570142
496	5	63.973719
527	5	73.701693
558	5	81.859673
589	5	93.052746
620	5	100.465928
651	5	108.223911
682	5	121.631381
713	5	131.874259
744	5	142.845238
775	5	153.193922
806	5	168.793893
837	5	195.093842
868	5	207.388628
899	5	222.258812
930	5	236.970597
961	5	263.787363
992	5	324.842466
1023	5	308.596427
1054	5	311.550255
1085	5	338.078745
1116	5	358.22545
1147	5	384.175154
1178	5	399.462581
1209	5	421.373102
1240	5	453.543723
1271	5	460.265178
1302	5	481.924523
1333	5	517.233869
1364	5	529.840837
1395	5	564.250602
1426	5	584.552684
1457	5	612.282869
1488	5	628.430467
1519	5	658.467775
1550	5	691.111094
1581	5	729.17213
1612	5	758.168375
1643	5	805.535746
1674	5	849.885933
1705	5	880.661317
1736	5	918.654025
1767	5	953.079539
1798	5	998.950386
1829	5	1040.303239
1860	5	1079.981002
1891	5	1123.125385
1922	5	1161.10527
1953	5	1206.173682
1984	5	1272.91457
2015	5	1277.423492
2046	5	1309.622996
2077	5	1359.757563
2108	5	1408.109835
2139	5	1451.6454
2170	5	1507.93032
2201	5	1536.243342
2232	5	1591.002671
2263	5	1694.267512
2294	5	1712.445004
2325	5	1743.012652
2356	5	1774.176098
2387	5	1848.246042
2418	5	1913.383652
2449	5	1934.686954
2480	5	1969.685518
2511	5	2027.204592
2542	5	2063.735861
2573	5	2110.004674
2604	5	2202.658731
2635	5	2262.657119
2666	5	2282.303085
2697	5	2328.082187
2728	5	2424.686968
2759	5	2412.378838
2790	5	2481.701159
2821	5	2533.358776
2852	5	2590.497021
2883	5	2631.83637
2914	5	2717.424573
2945	5	2769.260074
2976	5	2769.857669
3007	5	2850.149829
3038	5	2902.313418
3069	5	2957.631051
3100	5	3089.317355
0	5	0.023501
31	5	0.468902
62	5	1.235006
93	5	2.267611
124	5	3.894819
155	5	6.105429
186	5	8.50644
217	5	11.579955
248	5	15.057271
279	5	19.742893
310	5	23.756212
341	5	29.091537
372	5	34.671863
403	5	39.912988
434	5	47.883826
465	5	56.751869
496	5	64.375304
527	5	71.571839
558	5	79.279575
589	5	91.003631
620	5	103.030989
651	5	115.259948
682	5	117.273658
713	5	131.347826
744	5	139.195465
775	5	164.300086
806	5	172.469125
837	5	185.918992
868	5	217.756647
899	5	217.042145
930	5	242.401271
961	5	256.876343
992	5	281.945868
1023	5	307.245595
1054	5	322.654874
1085	5	332.061825
1116	5	360.870272
1147	5	375.154248
1178	5	410.905432
1209	5	416.562966
1240	5	444.444012
1271	5	469.910348
1302	5	488.766552
1333	5	509.444965
1364	5	555.422808
1395	5	563.998862
1426	5	585.554084
1457	5	612.089832
1488	5	636.41957
1519	5	659.173002
1550	5	691.620584
1581	5	737.56894
1612	5	758.662767
1643	5	797.107087
1674	5	828.14567
1705	5	895.203544
1736	5	903.211208
1767	5	961.15494
1798	5	999.311668
1829	5	1037.9853
1860	5	1119.866069
1891	5	1122.324109
1922	5	1162.749857
1953	5	1204.880014
1984	5	1251.822401
2015	5	1301.171203
2046	5	1322.029048
2077	5	1366.353023
2108	5	1414.561622
2139	5	1473.376282
2170	5	1490.697111
2201	5	1549.709973
2232	5	1578.385766
2263	5	1672.620732
2294	5	1690.130362
2325	5	1743.926599
2356	5	1823.765888
2387	5	1822.978513
2418	5	1880.713874
2449	5	1935.397318
2480	5	2009.828777
2511	5	2028.884713
2542	5	2071.510487
2573	5	2112.34485
2604	5	2184.976499
2635	5	2259.438759
2666	5	2311.791489
2697	5	2310.868305
2728	5	2360.185714
2759	5	2491.146507
2790	5	2469.489497
2821	5	2535.411705
2852	5	2583.196303
2883	5	2642.354969
2914	5	2724.916874
2945	5	2764.910626
2976	5	2832.091238
3007	5	2855.475188
3038	5	2930.457146
3069	5	2923.105503
3100	5	3017.394026
0	5	0.0294
31	5	0.448902
62	5	1.126404
93	5	2.434409
124	5	4.129316
155	5	5.900024
186	5	8.252533
217	5	11.650847
248	5	15.10726
279	5	19.240177
310	5	24.669599
341	5	29.81112
372	5	34.348339
403	5	40.217262
434	5	47.12219
465	5	55.373524
496	5	64.32606
527	5	75.253705
558	5	81.67773
589	5	89.801164
620	5	98.943202
651	5	116.301773
682	5	129.523328
713	5	131.400137
744	5	151.759921
775	5	153.642731
806	5	170.926304
837	5	190.436186
868	5	208.351063
899	5	224.415233
930	5	248.215435
961	5	258.532882
992	5	277.777767
1023	5	296.495452
1054	5	312.892626
1085	5	337.959639
1116	5	360.00784
1147	5	372.508801
1178	5	396.593714
1209	5	427.265856
1240	5	450.639168
1271	5	470.286566
1302	5	497.105396
1333	5	512.697778
1364	5	540.411715
1395	5	575.330887
1426	5	587.73016
1457	5	611.544684
1488	5	640.826435
1519	5	658.447035
1550	5	693.413217
1581	5	722.160873
1612	5	752.529638
1643	5	801.163691
1674	5	839.965001
1705	5	899.045611
1736	5	917.196428
1767	5	961.867074
1798	5	986.944527
1829	5	1038.704613
1860	5	1075.222027
1891	5	1110.685738
1922	5	1155.587398
1953	5	1205.865487
1984	5	1235.586575
2015	5	1303.687261
2046	5	1325.017809
2077	5	1385.57916
2108	5	1412.70924
2139	5	1446.431655
2170	5	1494.913248
2201	5	1542.126137
2232	5	1589.885329
2263	5	1627.490368
2294	5	1672.624348
2325	5	1737.728237
2356	5	1783.104319
2387	5	1831.306718
2418	5	1886.106953
2449	5	1905.339093
2480	5	1959.432025
2511	5	2021.4849
2542	5	2064.872872
2573	5	2119.905708
2604	5	2192.678543
2635	5	2227.058164
2666	5	2285.634819
2697	5	2317.445025
2728	5	2409.179864
2759	5	2440.459964
2790	5	2484.236534
2821	5	2516.040236
2852	5	2616.412923
2883	5	2607.556093
2914	5	2698.858827
2945	5	2725.641697
2976	5	2763.067125
3007	5	3038.306899
3038	5	2891.791485
3069	5	2941.940277
3100	5	3004.690382
0	5	0.0184
31	5	0.405702
62	5	1.103307
93	5	2.205014
124	5	3.854925
155	5	5.982737
186	5	8.348853
217	5	11.400272
248	5	15.001694
279	5	20.098126
310	5	23.233046
341	5	29.619886
372	5	36.009426
403	5	40.617755
434	5	50.504517
465	5	67.724325
496	5	62.438992
527	5	72.430654
558	5	81.607712
589	5	89.249859
620	5	102.801244
651	5	110.662593
682	5	117.338635
713	5	131.566023
744	5	141.770787
775	5	156.351877
806	5	172.036075
837	5	183.746848
868	5	200.835854
899	5	218.862165
930	5	240.6851
961	5	259.071414
992	5	278.535634
1023	5	300.144867
1054	5	316.256965
1085	5	336.724291
1116	5	354.750001
1147	5	377.105037
1178	5	395.850251
1209	5	427.394943
1240	5	441.653028
1271	5	462.589854
1302	5	486.279696
1333	5	510.851545
1364	5	537.310803
1395	5	567.056882
1426	5	585.43029
1457	5	601.654784
1488	5	648.449765
1519	5	658.733123
1550	5	713.34225
1581	5	724.26731
1612	5	788.494894
1643	5	797.699743
1674	5	849.869451
1705	5	890.894892
1736	5	920.03226
1767	5	946.806113
1798	5	995.462997
1829	5	1028.146084
1860	5	1063.471087
1891	5	1116.991498
1922	5	1154.309311
1953	5	1205.94171
1984	5	1278.911135
2015	5	1292.395203
2046	5	1323.702379
2077	5	1396.041698
2108	5	1412.698885
2139	5	1521.547419
2170	5	1504.825208
2201	5	1560.520325
2232	5	1638.266373
2263	5	1656.482769
2294	5	1695.83939
2325	5	1740.447441
2356	5	1782.773378
2387	5	1822.936204
2418	5	1874.336294
2449	5	1942.961386
2480	5	1972.495948
2511	5	2021.414924
2542	5	2071.104506
2573	5	2106.766904
2604	5	2168.151254
2635	5	2219.494944
2666	5	2261.746282
2697	5	2338.23422
2728	5	2400.554975
2759	5	2420.977587
2790	5	2459.461403
2821	5	2522.421762
2852	5	2602.250819
2883	5	2715.21497
2914	5	2686.698699
2945	5	2783.504756
2976	5	2784.154355
3007	5	2845.824607
3038	5	2889.810458
3069	5	2968.084441
3100	5	3015.435997
0	5	0.024201
31	5	0.418902
62	5	1.197808
93	5	2.399715
124	5	4.195526
155	5	6.120539
186	5	8.754656
217	5	11.595574
248	5	15.287497
279	5	19.984127
310	5	23.62825
341	5	28.775983
372	5	35.001423
403	5	39.892853
434	5	47.798904
465	5	56.188157
496	5	63.774605
527	5	81.462318
558	5	81.614019
589	5	89.508368
620	5	98.474025
651	5	108.265087
682	5	123.101481
713	5	131.870136
744	5	142.163801
775	5	154.62228
806	5	171.800188
837	5	196.576545
868	5	201.693476
899	5	222.842309
930	5	235.009185
961	5	271.930317
992	5	277.014549
1023	5	295.466763
1054	5	323.566339
1085	5	334.397905
1116	5	353.467924
1147	5	373.046945
1178	5	397.408095
1209	5	423.903659
1240	5	445.494891
1271	5	470.677046
1302	5	482.445016
1333	5	515.312418
1364	5	536.410345
1395	5	556.795068
1426	5	584.059634
1457	5	614.981522
1488	5	640.105473
1519	5	654.88446
1550	5	679.431405
1581	5	729.454409
1612	5	758.299381
1643	5	800.254733
1674	5	844.775899
1705	5	869.312943
1736	5	902.349339
1767	5	951.758933
1798	5	991.638769
1829	5	1027.400579
1860	5	1091.496061
1891	5	1102.306317
1922	5	1152.815115
1953	5	1195.686965
1984	5	1227.094745
2015	5	1292.595432
2046	5	1330.392151
2077	5	1365.577052
2108	5	1402.566065
2139	5	1459.524197
2170	5	1503.571552
2201	5	1548.880014
2232	5	1590.479952
2263	5	1630.426481
2294	5	1715.158778
2325	5	1725.57593
2356	5	1779.411841
2387	5	1831.973444
2418	5	1871.067568
2449	5	1932.685126
2480	5	1964.892407
2511	5	2004.454933
2542	5	2074.151738
2573	5	2112.238156
2604	5	2169.621988
2635	5	2197.946348
2666	5	2296.861827
2697	5	2332.054928
2728	5	2367.547732
2759	5	2442.280367
2790	5	2502.490816
2821	5	2505.662228
2852	5	2590.182723
2883	5	2651.588979
2914	5	2665.556958
2945	5	2794.744317
2976	5	2788.415774
3007	5	2847.619418
3038	5	2927.896489
3069	5	2957.786362
3100	5	3044.044677
0	5	0.019301
31	5	0.431902
62	5	1.148706
93	5	2.274411
124	5	4.067419
155	5	6.308931
186	5	8.34724
217	5	12.051159
248	5	15.427875
279	5	18.869492
310	5	24.69332
341	5	29.593844
372	5	33.973965
403	5	39.676393
434	5	48.471636
465	5	56.026073
496	5	65.438219
527	5	72.611154
558	5	82.319201
589	5	92.020649
620	5	100.593692
651	5	109.146733
682	5	124.544009
713	5	131.351343
744	5	140.004786
775	5	155.694764
806	5	172.908549
837	5	194.388956
868	5	207.031319
899	5	221.442692
930	5	247.762724
961	5	261.009491
992	5	274.206959
1023	5	295.93367
1054	5	312.043052
1085	5	334.312767
1116	5	350.858254
1147	5	381.591112
1178	5	403.854428
1209	5	423.812233
1240	5	456.337402
1271	5	470.659781
1302	5	487.200772
1333	5	506.020074
1364	5	549.725003
1395	5	561.710973
1426	5	593.121342
1457	5	601.931697
1488	5	633.81017
1519	5	650.195765
1550	5	684.00145
1581	5	733.486019
1612	5	762.719984
1643	5	800.648796
1674	5	840.69952
1705	5	880.910847
1736	5	903.201079
1767	5	952.848258
1798	5	991.41378
1829	5	1049.279806
1860	5	1073.360653
1891	5	1111.238074
1922	5	1160.338558
1953	5	1206.662027
1984	5	1235.682705
2015	5	1277.630153
2046	5	1331.940069
2077	5	1372.270211
2108	5	1411.97285
2139	5	1461.981445
2170	5	1545.483027
2201	5	1571.420992
2232	5	1602.294284
2263	5	1633.121077
2294	5	1688.466606
2325	5	1727.576345
2356	5	1800.066771
2387	5	1822.340916
2418	5	1876.48814
2449	5	1914.690174
2480	5	1977.574847
2511	5	2045.71525
2542	5	2072.348218
2573	5	2136.438698
2604	5	2177.647249
2635	5	2233.537882
2666	5	2303.593096
2697	5	2357.430118
2728	5	2379.311357
2759	5	2496.153637
2790	5	2464.836671
2821	5	2529.747254
2852	5	2576.346732
2883	5	2638.925601
2914	5	2707.661405
2945	5	2735.802876
2976	5	2827.660711
3007	5	2823.512995
3038	5	2919.935756
3069	5	2956.785575
3100	5	3066.056927

0	6	0.022499
31	6	0.465594
62	6	1.347782
93	6	2.661466
124	6	4.549642
155	6	6.670815
186	6	9.214781
217	6	12.880835
248	6	16.276292
279	6	20.716935
310	6	25.913671
341	6	31.964394
372	6	36.987233
403	6	44.883637
434	6	53.689427
465	6	59.826258
496	6	68.587057
527	6	89.688605
558	6	100.016096
589	6	99.654216
620	6	109.470818
651	6	140.529477
682	6	133.531386
713	6	144.761286
744	6	165.679594
775	6	177.502313
806	6	188.388051
837	6	203.012164
868	6	230.027965
899	6	254.453027
930	6	265.635524
961	6	288.36453
992	6	313.599056
1023	6	324.437313
1054	6	352.289355
1085	6	370.204313
1116	6	393.434467
1147	6	422.023515
1178	6	448.072223
1209	6	462.034231
1240	6	492.56769
1271	6	522.278511
1302	6	542.8094
1333	6	568.191405
1364	6	594.975055
1395	6	619.210564
1426	6	645.734504
1457	6	670.29349
1488	6	699.916831
1519	6	712.192374
1550	6	758.685159
1581	6	815.534966
1612	6	840.119928
1643	6	877.052594
1674	6	954.17559
1705	6	955.691175
1736	6	1040.145424
1767	6	1045.495225
1798	6	1108.362276
1829	6	1125.004141
1860	6	1173.724787
1891	6	1228.969681
1922	6	1316.390874
1953	6	1310.934638
1984	6	1362.683593
2015	6	1427.240509
2046	6	1475.452836
2077	6	1495.751253
2108	6	1547.939927
2139	6	1612.66908
2170	6	1650.601481
2201	6	1718.588781
2232	6	1759.445098
2263	6	1821.454159
2294	6	1852.561804
2325	6	1910.709029
2356	6	1950.469071
2387	6	2010.472468
2418	6	2086.625461
2449	6	2117.459603
2480	6	2155.661308
2511	6	2223.529929
2542	6	2309.457207
2573	6	2346.229147
2604	6	2424.209435
2635	6	2466.156878
2666	6	2491.804665
2697	6	2574.130941
2728	6	2657.05103
2759	6	2677.768207
2790	6	2711.771313
2821	6	2778.096588
2852	6	2841.974876
2883	6	2902.574553
2914	6	2964.194834
2945	6	3009.14872
2976	6	3083.912938
3007	6	3189.94105
3038	6	3201.955316
3069	6	3270.707407
3100	6	3335.935584
0	6	0.029998
31	6	0.512777
62	6	1.362336
93	6	2.58768
124	6	4.259403
155	6	6.665691
186	6	9.348066
217	6	12.49002
248	6	16.425538
279	6	21.505105
310	6	25.487321
341	6	31.076962
372	6	37.199084
403	6	43.586594
434	6	54.91188
465	6	59.762764
496	6	70.899863
527	6	79.514581
558	6	88.288803
589	6	100.955054
620	6	110.30076
651	6	132.320106
682	6	134.488759
713	6	147.871321
744	6	156.664892
775	6	171.806695
806	6	193.382244
837	6	205.8169
868	6	220.955581
899	6	242.650497
930	6	264.307556
961	6	284.028237
992	6	300.843745
1023	6	321.031664
1054	6	344.693705
1085	6	366.625627
1116	6	398.012185
1147	6	412.972157
1178	6	438.155427
1209	6	467.596713
1240	6	486.277817
1271	6	507.184394
1302	6	538.716685
1333	6	558.059443
1364	6	582.428788
1395	6	613.720114
1426	6	645.031404
1457	6	681.758341
1488	6	726.251282
1519	6	731.420755
1550	6	756.014923
1581	6	810.108532
1612	6	842.563133
1643	6	907.454003
1674	6	913.120904
1705	6	960.267218
1736	6	1000.804154
1767	6	1044.407049
1798	6	1089.828823
1829	6	1147.82736
1860	6	1184.180373
1891	6	1221.32343
1922	6	1262.523641
1953	6	1303.356726
1984	6	1367.665239
2015	6	1407.773295
2046	6	1460.243787
2077	6	1531.023621
2108	6	1546.150636
2139	6	1603.95113
2170	6	1653.397495
2201	6	1712.58973
2232	6	1744.208051
2263	6	1810.829591
2294	6	1837.269218
2325	6	1955.586527
2356	6	1966.078107
2387	6	2016.516822
2418	6	2041.932248
2449	6	2112.310311
2480	6	2174.133024
2511	6	2253.889617
2542	6	2335.476148
2573	6	2337.468752
2604	6	2396.617226
2635	6	2427.494747
2666	6	2480.1639
2697	6	2546.953003
2728	6	2607.749798
2759	6	2678.125509
2790	6	2725.794374
2821	6	2858.802626
2852	6	2802.747416
2883	6	2924.860877
2914	6	3008.36116
2945	6	2968.958497
2976	6	3081.509243
3007	6	3123.42212
3038	6	3154.170615
3069	6	3221.760731
3100	6	3309.811903
0	6	0.0177
31	6	0.469489
62	6	1.293071
93	6	2.489444
124	6	4.329003
155	6	6.780048
186	6	9.445389
217	6	12.955111
248	6	16.590029
279	6	20.954932
310	6	25.737427
341	6	31.634496
372	6	38.630843
403	6	44.055225
434	6	51.995949
465	6	60.925959
496	6	71.263237
527	6	81.009029
558	6	89.182162
589	6	99.94434
620	6	111.844497
651	6	122.72858
682	6	132.598886
713	6	146.573817
744	6	160.675751
775	6	169.800894
806	6	193.797647
837	6	209.524277
868	6	225.276215
899	6	251.561565
930	6	265.903359
961	6	293.580222
992	6	335.47584
1023	6	324.632661
1054	6	358.438967
1085	6	364.108811
1116	6	394.12004
1147	6	418.897001
1178	6	443.953477
1209	6	466.575131
1240	6	494.212233
1271	6	510.037128
1302	6	537.644293
1333	6	556.621516
1364	6	579.266612
1395	6	618.709228
1426	6	643.00038
1457	6	661.029532
1488	6	695.184736
1519	6	725.648332
1550	6	755.834465
1581	6	802.684492
1612	6	842.73914
1643	6	899.040221
1674	6	905.768039
1705	6	950.710506
1736	6	1007.407965
1767	6	1075.244738
1798	6	1091.609247
1829	6	1169.766713
1860	6	1179.088327
1891	6	1222.610851
1922	6	1262.029038
1953	6	1315.114133
1984	6	1357.21869
2015	6	1402.353284
2046	6	1451.768123
2077	6	1510.667705
2108	6	1547.339813
2139	6	1599.061259
2170	6	1659.853266
2201	6	1742.795171
2232	6	1782.132683
2263	6	1801.414828
2294	6	1934.080159
2325	6	1895.721047
2356	6	1963.278727
2387	6	2023.921692
2418	6	2070.880288
2449	6	2147.610176
2480	6	2156.029611
2511	6	2302.626703
2542	6	2270.144201
2573	6	2310.108616
2604	6	2386.160804
2635	6	2430.090025
2666	6	2487.146946
2697	6	2560.106892
2728	6	2632.393825
2759	6	2658.704724
2790	6	2719.774426
2821	6	2772.308229
2852	6	2891.435569
2883	6	2896.45357
2914	6	2966.236193
2945	6	3002.350055
2976	6	3070.883831
3007	6	3135.322149
3038	6	3193.103512
3069	6	3219.0032
3100	6	3313.850997
0	6	0.023399
31	6	0.445797
62	6	1.251391
93	6	2.471081
124	6	4.438467
155	6	6.778549
186	6	9.150032
217	6	15.738683
248	6	16.732076
279	6	20.842047
310	6	26.522305
341	6	34.921542
372	6	39.123213
403	6	46.184762
434	6	54.667803
465	6	60.381862
496	6	68.650604
527	6	80.117625
558	6	88.695568
589	6	97.994808
620	6	110.126129
651	6	123.260445
682	6	135.189074
713	6	146.634807
744	6	158.833738
775	6	172.192166
806	6	196.395525
837	6	212.879743
868	6	223.776002
899	6	247.392388
930	6	267.473703
961	6	283.784046
992	6	302.469587
1023	6	326.822603
1054	6	347.111252
1085	6	373.063282
1116	6	395.856042
1147	6	412.809641
1178	6	436.448419
1209	6	456.76403
1240	6	519.909474
1271	6	511.599124
1302	6	530.359578
1333	6	563.181698
1364	6	589.657154
1395	6	612.085346
1426	6	642.494626
1457	6	699.789064
1488	6	696.69306
1519	6	717.88501
1550	6	757.290252
1581	6	798.358722
1612	6	827.857826
1643	6	870.447144
1674	6	911.612088
1705	6	954.731562
1736	6	999.061558
1767	6	1046.257687
1798	6	1097.499548
1829	6	1135.037222
1860	6	1176.090924
1891	6	1267.307637
1922	6	1263.352803
1953	6	1338.041349
1984	6	1362.943197
2015	6	1397.620384
2046	6	1446.612229
2077	6	1513.761756
2108	6	1540.365863
2139	6	1589.093557
2170	6	1659.523859
2201	6	1708.535393
2232	6	1760.823054
2263	6	1786.957892
2294	6	1858.868465
2325	6	1902.990106
2356	6	1967.844666
2387	6	2018.188449
2418	6	2066.300621
2449	6	2120.786134
2480	6	2184.533509
2511	6	2241.540939
2542	6	2278.126132
2573	6	2358.485417
2604	6	2393.786291
2635	6	2435.188397
2666	6	2518.730198
2697	6	2570.58147
2728	6	2615.956384
2759	6	2681.891745
2790	6	2715.056346
2821	6	2775.143044
2852	6	2835.568137
2883	6	2882.955019
2914	6	2943.207796
2945	6	2989.639452
2976	6	3072.705394
3007	6	3139.323098
3038	6	3276.675584
3069	6	3261.624698
3100	6	3339.171761
0	6	0.0191
31	6	0.452399
62	6	1.278196
93	6	2.563992
124	6	4.443087
155	6	6.77538
186	6	9.529672
217	6	12.452564
248	6	16.373252
279	6	21.248838
310	6	26.065124
341	6	31.741208
372	6	37.94509
403	6	45.13597
434	6	50.942554
465	6	60.410428
496	6	69.700203
527	6	78.576981
558	6	87.764457
589	6	103.461717
620	6	109.961402
651	6	121.759374
682	6	133.262051
713	6	148.694218
744	6	158.389901
775	6	173.827071
806	6	193.485333
837	6	206.740315
868	6	225.903688
899	6	244.064264
930	6	263.236444
961	6	279.844831
992	6	309.181501
1023	6	332.579586
1054	6	347.149995
1085	6	376.107185
1116	6	409.758378
1147	6	414.286615
1178	6	439.448833
1209	6	463.85276
1240	6	494.715387
1271	6	512.406937
1302	6	539.026686
1333	6	562.219948
1364	6	591.177316
1395	6	616.667191
1426	6	646.58708
1457	6	678.604878
1488	6	705.352387
1519	6	728.365006
1550	6	772.811642
1581	6	819.533698
1612	6	836.932848
1643	6	915.893665
1674	6	916.783322
1705	6	955.79763
1736	6	1012.756778
1767	6	1049.439513
1798	6	1120.468823
1829	6	1146.130567
1860	6	1196.837171
1891	6	1224.164639
1922	6	1271.473264
1953	6	1325.148519
1984	6	1355.451223
2015	6	1419.627435
2046	6	1459.121285
2077	6	1508.230073
2108	6	1546.801134
2139	6	1597.890147
2170	6	1665.216729
2201	6	1732.209923
2232	6	1764.902492
2263	6	1842.56185
2294	6	1869.9567
2325	6	1904.149581
2356	6	1967.740693
2387	6	2023.304874
2418	6	2055.978048
2449	6	2116.606454
2480	6	2164.570799
2511	6	2250.218534
2542	6	2335.164269
2573	6	2343.123505
2604	6	2389.877839
2635	6	2433.25075
2666	6	2525.184021
2697	6	2550.063523
2728	6	2626.098202
2759	6	2662.080054
2790	6	2723.873345
2821	6	2762.825001
2852	6	2842.912588
2883	6	2916.894936
2914	6	2958.19459
2945	6	3020.29966
2976	6	3063.452813
3007	6	3137.228842
3038	6	3192.225665
3069	6	3238.289455
3100	6	3357.729048
0	6	0.0189
31	6	0.462502
62	6	1.363906
93	6	2.580212
124	6	4.363421
155	6	6.860032
186	6	9.436444
217	6	12.645459
248	6	16.480078
279	6	21.698703
310	6	25.965622
341	6	31.72385
372	6	36.578873
403	6	44.130408
434	6	54.734358
465	6	62.726796
496	6	70.493834
527	6	78.09897
558	6	87.092012
