bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
5952	96	2	5	108	4293226	6631421	194706	7857	1670775	332023	215159	1540389	225839	5864	1417966	367432	193138	1696955	274303	12487	1595816	231210	245840	1508703	83964	6275	1485276	274461	199040	2141286	190611	4861	1690203	155687	210965	1766542	1059	
6014	97	2	5	123	4947483	6360405	234410	5444	2086931	159500	236231	1504025	850	4670	1360666	194691	183004	1567648	72957	5474	1944145	147156	251504	1519939	1319	5753	1773004	137203	214818	1476354	882	3704	1936719	188280	204516	1367802	72604	
6076	98	2	5	131	3658185	6687904	204760	8516	1895923	223823	300361	1986804	97065	9034	1531880	148832	224595	1621960	1052	5151	1485904	210103	225893	1913310	104008	7426	1512144	230252	225269	1672225	87075	6751	1941864	217765	228109	1810648	92742	
6138	99	2	5	115	4844981	7679918	259349	6435	2073235	196051	340673	2268175	1073	7088	1937654	216950	250138	1896438	89010	16587	2562730	808595	217320	1559442	652551	5696	1595071	304916	224836	2223448	177816	6662	1957132	245585	243218	1576932	116574	
6200	100	2	5	127	4978466	7716422	227860	7847	1961093	147614	190920	1861599	866	6673	2623081	169304	215378	2034030	1111	3808	1968667	136229	213855	2214632	1085	9834	2206095	159927	195653	1977275	985	9407	1807323	331412	216453	2251356	228568	
62	1	2	6	120	58774	61652	4216	2671	29144	1825	1783	16467	281	1248	20573	1448	1542	16275	219	1281	18046	1705	1663	14985	244	1850	22014	2288	1947	16808	1219	854	17565	1327	1235	12709	271	
124	2	2	6	79	100469	127144	5476	2095	42337	3063	3146	46406	633	1937	41995	3005	3435	30605	290	1646	35296	2923	3687	30073	321	1049	33864	2925	1201	30529	295	997	35345	2998	3137	29390	326	
186	3	2	6	91	109269	209851	6068	1627	49635	3317	4759	39760	324	1575	43572	4017	3334	37874	315	1694	42609	4143	3877	36800	331	996	87672	5005	8148	50761	528	1950	47431	4054	5031	40439	420	
248	4	2	6	99	158585	262982	11074	3284	94350	8016	4285	82416	5693	1365	81917	5084	4240	75005	393	1235	78508	4787	4770	77675	378	2962	67194	9771	5654	71765	6251	1306	61521	5726	6520	55654	480	
310	5	2	6	102	177988	326573	12510	1879	83975	7321	7499	70245	453	1205	73754	7357	7588	75119	443	2547	79732	8795	9416	72588	5012	2960	91388	13497	8859	71383	10220	1348	77174	6498	7217	71771	525	
372	6	2	6	95	208581	434201	16715	7595	125681	21794	9223	101068	18715	2174	98765	7813	7014	80940	458	1586	96638	7232	13821	85177	421	1617	84326	7710	13803	82712	485	1453	156795	8801	12377	127788	18882	
434	7	2	6	132	448114	592485	20022	4666	147784	12717	8310	112799	526	4525	128550	6492	8295	105990	423	3272	123138	17978	10857	117287	14493	2575	118817	12960	11951	112567	6860	4387	111275	8324	7204	108749	442	
496	8	2	6	122	341240	613137	19446	5832	155650	15168	20724	136839	11214	5172	129952	33974	9476	136310	22974	2591	164314	18640	20545	142716	7749	3447	164217	42857	22371	180104	12301	3326	219719	98713	29811	180584	8154	
558	9	2	6	113	384958	600754	23604	4174	157607	19372	12582	138064	15361	1620	138450	9399	17241	128759	463	1521	144662	10877	15530	140686	471	2386	178673	15151	12449	225884	13901	3766	258567	24832	27491	212211	709	
620	10	2	6	152	432742	764405	27844	5700	180626	17781	19187	153633	9483	3440	153036	18561	22839	153973	9333	3720	153461	31110	27095	229916	35996	3887	188769	18862	17514	143250	9440	2467	144472	25706	14449	140424	8487	
682	11	2	6	106	397156	694149	22689	2950	179847	14094	13083	176283	553	3269	161363	30258	17815	154577	21888	10577	187053	75995	16394	172416	72050	1974	164749	10031	13625	153557	488	1963	203564	18646	18275	195224	10645	
744	12	2	6	122	549613	1133397	29788	9508	212174	26774	22572	184397	17700	3788	208381	33725	19633	172044	24386	7893	187837	43644	19744	184371	40353	3637	164421	46540	14254	159661	34685	1877	155980	18262	17621	166171	548	
806	13	2	6	95	565006	997937	51470	8770	315999	24115	30105	267473	11326	2953	277168	20480	24373	236402	11030	3111	291309	26128	20771	239452	17540	2703	305463	32479	17286	253388	18031	4902	236306	23365	34100	229382	11384	
868	14	2	6	108	569985	1099846	62229	8407	444027	79347	54021	287869	26680	3517	258131	42906	52054	279866	18890	17827	297871	20783	27300	269652	12581	2086	221833	20134	23775	215257	552	1519	230696	20702	22051	206637	561	
930	15	2	6	103	564978	895583	37867	3910	245066	40161	15335	248013	28180	3558	239434	42799	18964	234561	35791	5662	228740	45344	14551	226192	28001	1851	233971	16909	20284	222591	509	3806	235748	31035	27238	231986	64224	
992	16	2	6	93	889213	1195713	33732	5443	338902	25839	32474	256397	16387	2026	287540	20938	30536	249851	578	3803	274059	40141	26779	239757	22213	4157	249495	49681	31750	240565	39001	5879	233661	20969	28463	284097	658	
1054	17	2	6	107	609837	1125738	41092	3434	279272	18352	25339	249806	488	4666	259230	43849	28247	267156	35084	1721	402501	23363	47139	302029	572	3148	282326	19891	26834	250048	523	1783	336650	20926	43152	259423	605	
1116	18	2	6	109	725723	1377223	50017	5349	315282	23651	31708	284302	535	2300	282815	22234	34300	274309	495	2020	280617	26432	23056	267484	498	3856	381295	42388	38054	309182	25155	2388	276694	24978	32483	269884	575	
1178	19	2	6	116	1167802	1284521	63071	20308	434302	57191	40605	323388	52963	3927	308091	31791	43160	379522	30630	6613	334590	53764	41958	348871	43867	3406	322819	25126	31188	280018	486	2080	313898	23615	30875	277123	541	
1240	20	2	6	112	707196	1289602	47679	5674	639385	65524	55279	310241	31360	3130	288458	34693	34634	278889	16691	1943	279189	38830	24146	286622	16654	1502	284073	26650	35173	283938	501	2171	283161	34389	30937	283499	16547	
1302	21	2	6	95	746445	1415571	56267	2937	331760	28540	33682	324572	4017	5367	312646	70384	34950	317792	48269	1879	569989	64525	66036	421735	1095	5374	641743	31854	54430	804890	1585	7690	467664	29045	53912	455570	974	
1364	22	2	6	121	1091965	1605813	53660	6387	402349	42257	45051	346978	19423	2051	328804	29442	45908	315114	613	2766	388841	29514	48632	604917	1011	4601	408787	40664	38470	342939	18376	2439	375800	29624	47139	323681	704	
1426	23	2	6	101	903091	1451428	54035	13404	351566	46559	41127	310906	21695	1690	319592	31337	35632	321113	523	1710	333192	30380	41037	323283	526	1908	346218	32404	34636	325529	562	1715	714007	72701	115551	395339	943	
1488	24	2	6	111	1022088	1517041	51983	7207	359396	63432	36289	327035	35948	2257	378525	49867	54006	327428	630	2572	325252	40181	35312	357001	21009	2962	422296	60329	62587	412867	38996	3806	366742	30556	49071	470752	884	
1550	25	2	6	196	1182950	1877246	60060	7725	565465	85209	73060	499567	68998	3394	441790	44902	49113	492849	20918	2647	435610	36651	50779	432906	539	3026	479149	46397	38837	453790	21394	2584	631199	114761	53195	589478	22958	
1612	26	2	6	116	1025621	1847020	61648	5624	500360	45724	47189	431459	21352	3676	471755	91142	52978	477334	26806	6229	477224	80925	56730	511812	57633	4793	506801	89892	44048	695174	22098	3722	435761	49887	47298	427570	21388	
1674	27	2	6	104	1073701	1816000	56019	5454	504553	53687	53160	462864	22660	2045	464540	32626	42651	430628	4218	3839	434793	36716	43183	447119	504	1405	817235	41491	49641	1048113	1097	6071	503936	38669	53211	441989	641	
1736	28	2	6	103	1136285	1840260	78181	6098	548892	84732	62260	485941	58887	3835	479537	100624	44568	656935	82210	5501	515231	93598	45510	458558	57445	3558	444336	49124	46956	441342	22657	2860	452314	35854	37759	537094	767	
1798	29	2	6	110	1067565	1753550	60810	6068	492879	57947	42794	478909	25960	3675	462046	55917	48762	512894	30750	3908	787936	60092	51065	526820	24777	4147	473534	37317	54977	475033	654	3351	564775	115389	60579	531528	24087	
1860	30	2	6	113	1160251	1844795	73841	8093	509021	94212	49224	540882	64616	6491	775227	68923	45143	496153	44000	3954	489611	81922	38784	498878	46037	1822	508554	41677	69383	491405	668	3359	710075	70327	66026	477801	24060	
1922	31	2	6	109	1133114	1932181	71454	6854	579153	61569	59974	491730	24821	5219	486689	42284	64008	468901	636	2276	494298	44736	82403	505950	672	2369	545062	57337	112425	676264	1256	10792	560896	79137	96127	543192	48296	
1984	32	2	6	131	1945746	2669762	76160	6759	551821	45363	59152	505944	678	3399	560906	82578	60370	494470	45838	3155	518662	48788	69214	533213	700	3030	536940	68358	54904	667979	56634	4132	773145	42483	60463	525378	4809	
2046	33	2	6	102	1435044	2534727	87493	9146	751602	138832	67437	692068	86894	4300	882619	83336	144238	612502	901	4179	692871	74967	67607	559392	29166	6291	601458	93931	61277	554519	52279	5551	553276	95543	57466	558477	48423	
2108	34	2	6	109	1381664	2491630	89262	17260	673823	150733	76104	558582	100277	7332	574201	146931	64408	598382	96642	9654	613686	168997	56312	617881	150851	8040	581907	65200	57071	519430	26965	2683	609307	145578	94191	732188	31473	
2170	35	2	6	114	1682480	2541135	85895	5798	775515	144003	90044	689701	27764	6842	639453	69939	93131	974417	32555	4875	652322	47386	64101	535434	599	2462	576950	75229	52017	526443	26634	1945	549036	72295	36233	558975	29479	
2232	36	2	6	99	1421293	2799378	86228	6975	723064	72769	66959	608622	30438	2914	634658	79522	72711	582260	39057	2564	597396	81523	62381	555724	27656	2686	607409	52173	60441	562748	524	3946	634550	89929	66693	606046	84759	
2294	37	2	6	110	1951649	2946695	85249	7850	666061	97383	74999	623863	58848	7396	600931	97582	69009	778113	60810	5561	638811	56959	64877	616944	683	4062	559630	174054	78542	798738	78439	9698	706857	141000	69270	602266	83289	
2356	38	2	6	111	1790496	2910195	94670	16801	723645	68271	83984	600760	558	2063	630300	56514	60307	604370	700	2669	589198	52736	75084	615765	937	3306	639663	74904	71215	666341	32973	3963	757647	137572	122680	751102	59628	
2418	39	2	6	113	1801166	2747351	86239	5345	685167	54392	72892	579190	562	1695	842428	126217	107648	662275	943	3048	590551	63969	105127	630393	1040	3013	590243	54395	80519	569724	568	2351	566219	78478	66864	583397	31450	
2480	40	2	6	109	1571225	2776029	93304	4709	687346	57445	71031	570166	609	1890	586835	52895	71712	691668	1053	5488	719801	115393	103943	617789	64411	7325	657765	117821	70918	615318	63313	6130	804556	80218	92746	888155	955	
2542	41	2	6	119	1700543	2676032	111201	7960	944284	139347	82103	637273	91633	2646	649399	52545	85307	700952	4422	5245	609526	139683	88866	602787	88457	2174	634856	60123	73417	601823	566	2498	675196	58485	71446	741543	750	
2604	42	2	6	116	1535547	2898906	100434	5348	708266	55968	89757	715474	887	5974	676206	89940	94960	616202	33848	2207	610074	55737	89748	596169	577	3766	621361	106918	74757	629595	62996	4010	718255	93496	73420	651305	44858	
2666	43	2	6	109	1637689	2859863	91932	9263	667038	136252	73636	610763	92927	4106	597559	198125	69973	720540	99632	3848	606492	80415	71847	604925	36729	1618	720496	65606	92605	598817	572	3845	742308	108890	101705	726475	40854	
2728	44	2	6	107	2344454	3554710	108518	11329	898602	95184	139771	634322	34058	2108	632540	55219	91961	623086	552	8611	626206	55741	102615	765108	817	4466	627180	90319	121108	647320	39672	15540	800657	130585	87440	622360	95103	
2790	45	2	6	143	2092956	3295718	115822	6373	800667	104981	94526	711792	41294	3631	696453	89531	84784	783369	40388	3177	720736	70727	147083	728578	1123	5163	745675	83934	164622	1005811	1264	5312	1486038	143480	181624	915242	1201	
2852	46	2	6	143	2434933	3790064	133073	8803	932755	153378	98544	742350	88651	5150	685349	200580	87845	729780	148393	6180	703902	103360	96037	953337	46186	13349	864362	299989	131262	839638	137852	3482	684776	99074	92332	673573	65086	
2914	47	2	6	171	2087241	3406032	146961	6703	888776	117194	125236	775332	43631	3396	765467	104625	108900	698074	38092	2834	669368	91668	73616	642644	39799	3986	788866	74015	93289	920606	1177	19398	978105	73194	102382	788052	795	
2976	48	2	6	115	2076820	3306027	115805	5090	826530	67415	102791	940077	7139	7316	927934	135087	89770	736083	82445	3212	721802	77484	107081	674275	576	3754	698654	130708	82664	793612	76578	3510	841608	89288	124908	749962	646	
3038	49	2	6	103	2231869	3134818	117544	4419	825767	72807	104361	731009	647	2213	735493	83052	99999	1067912	1246	5153	850165	68931	107709	773306	1106	3305	747899	74964	114713	778630	703	2947	693747	65352	87054	679064	569	
3100	50	2	6	107	2563444	4314761	117517	5702	1198217	89609	109072	1102058	955	8255	1249584	184325	103480	895939	114214	4039	959524	67837	99031	908865	669	2803	1135640	84156	111396	937901	617	4279	926564	103027	97942	1042695	48313	
3162	51	2	6	213	2497917	3426933	117829	5891	987269	72760	109730	1134159	892	3769	949367	74352	93732	877736	4571	4978	955929	110087	109691	947793	43480	5510	954603	182455	117494	1016770	113457	3137	1330056	83475	112686	936556	713	
3224	52	2	6	96	2067779	3715639	147351	9049	1208942	108288	101048	878930	43089	2685	876311	67058	102176	1014462	901	3519	928387	71704	120391	1009169	898	4105	954416	107528	91964	1210070	48573	8905	1324436	266252	99120	912825	157735	
3286	53	2	6	109	1992157	4117662	117075	6410	1097405	74502	116471	906186	515	5542	981303	215873	103602	978646	167897	4149	926929	105012	95134	1260957	45250	4650	999044	82120	112853	898508	589	3416	884905	107577	98444	888586	42028	
3348	54	2	6	106	2186280	4011096	129968	9643	1066631	174919	97524	946564	128057	5978	1014970	209376	98680	1166011	155255	5901	942445	107592	99423	1095174	45144	6024	956289	119484	99559	900169	43483	2257	905152	69629	82115	895358	534	
3410	55	2	6	109	2580155	3839298	135292	6839	1410482	127740	183914	1113442	1708	7685	1258551	97837	123229	1034214	1341	5671	1061650	82156	107208	1004222	903	2778	924563	81300	109509	1026139	1060	5974	1072901	123695	129161	1378593	44331	
3472	56	2	6	102	2127176	3942465	171717	5060	1209582	70960	106153	957184	658	4618	1013802	134643	117126	1060274	48007	3514	1068469	77620	92369	1059177	4401	2190	1209602	85915	96921	1200488	1455	6675	2064062	237226	167125	1379286	133386	
3534	57	2	6	119	4283222	8746711	190497	13732	1750384	708619	175407	1389796	137308	5118	1450742	130414	173071	1358270	1419	5651	1407276	134110	154398	1576866	1369	6204	1510163	99949	150167	1218100	1076	4890	1104519	77021	122720	1036655	982	
3596	58	2	6	157	2491437	3891593	127615	8459	1176631	172862	108112	1161845	106307	5493	1076660	105449	134358	1163740	52447	3918	1082094	71410	173654	1224155	961	5019	1146796	80064	99113	945489	598	4031	917236	116237	96544	939867	59010	
3658	59	2	6	96	2219971	4583435	123627	5223	1145905	80279	113088	957493	691	7051	937490	256746	99773	1121132	213329	3346	1003710	83997	124265	917243	747	2086	960323	77222	95229	1048147	597	3761	1021496	75177	158543	934916	678	
3720	60	2	6	192	3168092	4293178	123328	8279	1176273	79588	151835	1053254	702	2846	980500	87790	192811	989580	965	3404	963325	80778	136693	962729	580	2308	1023560	86942	107649	948102	602	2319	1104874	80285	129059	1040414	1111	
3782	61	2	6	125	3052116	5301358	173226	10694	1416117	100438	222140	1104552	1031	9565	1242597	183587	182815	1132344	118202	6358	1645778	115841	169510	1231506	1146	4183	1193759	96503	142521	1003704	967	5035	1076141	134311	138892	1215142	64610	
3844	62	2	6	179	3271158	4362894	152975	7038	1193040	149858	126094	1128788	63982	3773	1148866	93183	186253	1054777	629	6388	1046912	127469	133867	1023865	563	2922	1757941	95831	115035	1031503	985	5837	1085676	147653	112429	1049918	49253	
3906	63	2	6	108	2535025	4660243	155542	7158	1231321	178726	134005	1103913	95221	5289	1133287	135436	122708	1046147	48364	12002	1131118	91823	121693	1099653	870	3779	1053993	88534	117103	965238	643	1825	973823	82250	101503	1208052	911	
3968	64	2	6	98	5271131	1929514	68195	5486	1466487	249306	229531	958345	1075	4406	986542	93350	131473	866949	863	5517	1003827	143434	124658	781468	50448	4152	887200	143753	99905	848919	48990	4239	821231	137821	110012	759857	49982	
4030	65	2	6	90	1634016	1820645	57605	4601	972410	143458	193797	865424	947	3102	794692	98382	129080	937553	945	8026	871088	215737	130415	825245	149337	4222	806968	177812	116616	800173	97167	2887	827182	86617	112203	808482	1223	
4092	66	2	6	91	1908777	2014458	62497	10713	905502	267061	149082	863553	211808	6054	790844	241741	106375	952769	195895	7133	1014440	224835	126146	819325	102555	2815	795336	85655	123137	801423	648	2208	772363	98576	113504	871377	689	
4154	67	2	6	86	1966435	2146937	61414	5733	919581	93853	125583	996742	978	5294	977531	183196	147986	856117	57764	11959	960158	384053	152276	967992	373659	6207	904697	138578	122711	836849	47818	2798	991760	97949	132340	833852	769	
4216	68	2	6	88	1652297	2262774	60341	8531	843793	156800	118691	730883	96928	8409	787609	445960	146171	791218	411986	3611	804605	81905	110779	1184030	1219	6239	853960	148728	116989	786767	51487	4280	775892	167789	121165	761048	98368	
4278	69	2	6	92	1607799	1901299	60583	6124	881090	238273	120217	801959	150190	2521	785306	88694	104457	769654	529	1878	785872	87607	101730	777877	599	4403	822050	239737	137345	1286261	266167	7060	830276	184519	132064	773391	100927	
4340	70	2	6	91	1762421	1904219	65941	4315	883964	98016	123187	977729	931	3637	786903	101288	126423	775429	689	2210	756821	85422	133899	794995	584	4299	821257	288845	182698	887395	163413	2936	853351	90303	153486	1375696	1256	
4402	71	2	6	97	1977116	2559872	72100	5502	1011050	105379	150304	1084994	1333	5050	1476874	151890	183969	970635	626	2934	884808	116135	171768	903011	597	2117	919810	136604	201158	1176713	952	14928	1048269	195886	136691	862828	102887	
4464	72	2	6	86	1814233	2670439	73952	7217	968841	164651	122601	1412924	89875	8016	988041	181398	146093	873709	103342	6402	931087	272175	127478	805514	198720	5678	975284	192718	179739	941772	78042	5313	944852	146157	158565	827074	54689	
4526	73	2	6	89	2015892	1965789	63581	5235	863755	147248	125883	777769	53920	2364	1246519	179277	200948	908382	998	3763	830617	103265	115885	844674	581	4073	851849	225711	123132	839281	121446	3163	807805	226363	127088	963241	173781	
4588	74	2	6	94	1964141	2121068	65383	4038	1036613	134960	207833	976986	885	4861	876765	105871	177431	1404814	1102	5182	837908	108279	148450	786795	472	1837	783270	91329	118952	795253	551	2422	856291	116289	142447	832436	445	
4650	75	2	6	99	2117033	2334681	67513	5588	1079175	108554	160140	1010719	1000	3482	910820	115169	137835	984627	850	4465	1226251	158801	173548	1055909	61361	3628	868812	104116	137602	809348	501	2085	847157	98794	134412	821508	470	
4712	76	2	6	82	2236951	2113149	64353	5902	1103531	150121	153837	907415	57126	7290	985770	313335	187812	1043661	339904	4011	1146153	138860	134099	1120709	781	3685	1073791	127873	160811	941647	795	3601	894891	186022	152055	807491	55758	
4774	77	2	6	92	2638218	2643497	68194	7960	1413832	157195	168052	1161510	811	4600	997463	108556	175800	1088954	881	5273	1104420	129131	159613	983454	777	4102	928239	142270	134004	854140	801	6695	873316	124035	148016	1486282	1549	
4836	78	2	6	89	2180802	2254938	68498	9708	988368	304752	137586	939803	332598	20029	1355430	181347	133919	912628	82121	3489	1076790	101322	151249	839818	731	2362	811884	107702	126607	802476	522	3880	815015	241980	154065	892374	117283	
4898	79	2	6	91	1996133	2212083	66969	8351	1005469	228938	192565	1118897	172941	5612	1090268	103707	146256	862335	586	2904	854824	151302	130259	829338	55564	2761	999011	202269	119991	843357	113248	2052	828239	92272	131423	1232006	1097	
